"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset"
"1790","142","54.5,11.1","11.1","54.5","6","102","40","1976",106,128,22
"1791","152","54.1,10.8167","10.8167","54.1","10","102","40","1976",90,117,27
"1792","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1976",165,128,-37
"1793","215","54.2333,9.66667","9.66667","54.2333","6","102","40","1976",74,117,43
"1794","360","52.7667,8.75","8.75","52.7667","55","102","40","1976",60,115,55
"1795","427","52.4,9.45","9.45","52.4","50","102","40","1976",96,121,25
"1796","442","52.4167,8.75","8.75","52.4167","50","102","40","1976",76,118,42
"1797","498","51.5,10.1833","10.1833","51.5","210","102","40","1976",77,89,12
"1798","531","51.95,9.73333","9.73333","51.95","200","102","40","1976",80,114,34
"1799","568","51.6,10.55","10.55","51.6","340","102","40","1976",84,109,25
"1800","656","52.5333,10.35","10.35","52.5333","50","102","40","1976",84,93,9
"1801","906","52.2833,8.03333","8.03333","52.2833","80","102","40","1976",59,107,48
"1802","932","52.6,6.85","6.85","52.6","15","102","40","1976",88,107,19
"1803","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1976",64,116,52
"1804","1074","51.9,9.85","9.85","51.9","200","102","40","1976",79,114,35
"1805","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1976",85,114,29
"1806","1129","53.15,8.2","8.2","53.15","5","102","40","1976",61,108,47
"1807","1131","53.1333,7.98333","7.98333","53.1333","5","102","40","1976",72,112,40
"1808","1324","51.6333,6.18333","6.18333","51.6333","20","102","40","1976",67,108,41
"1809","1413","50.9833,7.4","7.4","50.9833","140","102","40","1976",63,127,64
"1810","1539","51.8333,7.3","7.3","51.8333","65","102","40","1976",58,104,46
"1811","1713","51.5833,9.3","9.3","51.5833","230","102","40","1976",96,118,22
"1812","1758","51.45,8.35","8.35","51.45","320","102","40","1976",110,122,12
"1813","1782","51.6667,8.35","8.35","51.6667","75","102","40","1976",70,66,-4
"1814","1876","51.4,7.43333","7.43333","51.4","120","102","40","1976",73,93,20
"1815","2038","50,8.71667","8.71667","50","160","102","40","1976",54,112,58
"1816","2363","50.3167,8.15","8.15","50.3167","200","102","40","1976",76,113,37
"1817","2496","49.75,7.3","7.3","49.75","450","102","40","1976",73,122,49
"1818","2602","50.2333,6.66667","6.66667","50.2333","380","102","40","1976",60,109,49
"1819","2735","49.25,7.35","7.35","49.25","240","102","40","1976",67,108,41
"1820","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1976",60,90,30
"1821","2762","49.5833,7.7","7.7","49.5833","260","102","40","1976",61,92,31
"1822","2763","49.5,7.76667","7.76667","49.5","250","102","40","1976",81,95,14
"1823","2769","49.6,8.05","8.05","49.6","250","102","40","1976",71,89,18
"1824","2831","49.35,7.41667","7.41667","49.35","280","102","40","1976",58,111,53
"1825","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1976",62,107,45
"1826","2863","48.95,9.43333","9.43333","48.95","260","102","40","1976",60,106,46
"1827","2864","48.9333,9.36667","9.36667","48.9333","300","102","40","1976",77,106,29
"1828","2876","48.6,8.86667","8.86667","48.6","440","102","40","1976",54,122,68
"1829","2882","49.1333,10.0833","10.0833","49.1333","410","102","40","1976",75,109,34
"1830","2908","48.6833,9.51667","9.51667","48.6833","350","102","40","1976",65,109,44
"1831","2939","49.15,9.36667","9.36667","49.15","200","102","40","1976",72,105,33
"1832","3001","48.8,9.93333","9.93333","48.8","460","102","40","1976",101,106,5
"1833","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1976",63,95,32
"1834","3023","49.0667,8.8","8.8","49.0667","190","102","40","1976",72,106,34
"1835","3086","49.3167,8.81667","8.81667","49.3167","140","102","40","1976",59,105,46
"1836","3087","49.25,8.73333","8.73333","49.25","140","102","40","1976",83,111,28
"1837","3091","49.2667,8.75","8.75","49.2667","180","102","40","1976",99,135,36
"1838","3191","47.9,8.5","8.5","47.9","690","102","40","1976",70,116,46
"1839","3230","47.7,9.2","9.2","47.7","410","102","40","1976",69,109,40
"1840","3260","47.8167,7.63333","7.63333","47.8167","270","102","40","1976",59,96,37
"1841","3334","47.6167,8.31667","8.31667","47.6167","330","102","40","1976",74,96,22
"1842","3346","48.2833,8.85","8.85","48.2833","520","102","40","1976",60,108,48
"1843","3366","48.65,8.78333","8.78333","48.65","450","102","40","1976",109,116,7
"1844","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1976",62,122,60
"1845","3516","47.6833,11.5667","11.5667","47.6833","680","102","40","1976",72,109,37
"1846","3533","48.0333,11.9","11.9","48.0333","550","102","40","1976",71,99,28
"1847","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1976",87,123,36
"1848","3563","48.7833,11.2833","11.2833","48.7833","410","102","40","1976",153,112,-41
"1849","3694","48.8833,12.6","12.6","48.8833","330","102","40","1976",88,112,24
"1850","3703","48.85,13.15","13.15","48.85","450","102","40","1976",91,125,34
"1851","3798","49.0833,12.8833","12.8833","49.0833","430","102","40","1976",94,133,39
"1852","3827","48.75,13.5167","13.5167","48.75","440","102","40","1976",81,103,22
"1853","3837","49.3333,12.1167","12.1167","49.3333","360","102","40","1976",88,109,21
"1854","3865","49.3167,12.85","12.85","49.3167","400","102","40","1976",56,114,58
"1855","3884","49.1667,11.45","11.45","49.1667","400","102","40","1976",91,115,24
"1856","3935","49.1667,12.1","12.1","49.1667","360","102","40","1976",80,99,19
"1857","3960","49.4167,11.65","11.65","49.4167","540","102","40","1976",93,123,30
"1858","3982","49.55,12.4167","12.4167","49.55","630","102","40","1976",136,128,-8
"1859","3984","49.3167,12.75","12.75","49.3167","420","102","40","1976",93,108,15
"1860","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1976",135,118,-17
"1861","3987","49.3833,12.7167","12.7167","49.3833","520","102","40","1976",91,103,12
"1862","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1976",99,120,21
"1863","4015","49.8667,11","11","49.8667","290","102","40","1976",102,109,7
"1864","4034","49.9,11.7167","11.7167","49.9","420","102","40","1976",70,90,20
"1865","4055","49.95,11.1667","11.1667","49.95","450","102","40","1976",63,112,49
"1866","4057","49.8167,11.2167","11.2167","49.8167","320","102","40","1976",60,64,4
"1867","4068","49.7667,10.9","10.9","49.7667","310","102","40","1976",87,114,27
"1868","4150","50.0667,12.1833","12.1833","50.0667","480","102","40","1976",90,123,33
"1869","4152","50.1333,12","12","50.1333","530","102","40","1976",85,129,44
"1870","4172","49.3333,10.8","10.8","49.3333","400","102","40","1976",90,128,38
"1871","4180","49.0667,10.3167","10.3167","49.0667","440","102","40","1976",91,124,33
"1872","4231","49.45,10.6","10.6","49.45","330","102","40","1976",104,116,12
"1873","4239","49.4,11.4","11.4","49.4","450","102","40","1976",73,126,53
"1874","4256","49.45,10.3167","10.3167","49.45","350","102","40","1976",98,128,30
"1875","4265","49.1167,10.9833","10.9833","49.1167","390","102","40","1976",80,108,28
"1876","4329","50.0667,9.8","9.8","50.0667","240","102","40","1976",74,108,34
"1877","4333","50.1,9.65","9.65","50.1","180","102","40","1976",90,108,18
"1878","4340","49.95,10.2833","10.2833","49.95","220","102","40","1976",92,112,20
"1879","4347","50.1167,9.9","9.9","50.1167","180","102","40","1976",81,110,29
"1880","4357","50.0333,10.5","10.5","50.0333","230","102","40","1976",85,117,32
"1881","4364","50.15,10.4333","10.4333","50.15","290","102","40","1976",91,119,28
"1882","4397","50.3333,10.35","10.35","50.3333","270","102","40","1976",80,126,46
"1883","4415","50.5333,10.15","10.15","50.5333","440","102","40","1976",91,125,34
"1884","4486","48.3333,11.0833","11.0833","48.3333","510","102","40","1976",105,110,5
"1885","4493","47.6167,10.5","10.5","47.6167","870","102","40","1976",87,127,40
"1886","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1976",94,123,29
"1887","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1976",88,124,36
"1888","4528","48.25,10.3667","10.3667","48.25","510","102","40","1976",82,107,25
"1889","4539","47.9667,10.15","10.15","47.9667","610","102","40","1976",74,128,54
"1890","4549","48.1333,10.5833","10.5833","48.1333","640","102","40","1976",86,126,40
"1891","4584","47.5667,10.2167","10.2167","47.5667","730","102","40","1976",77,93,16
"1892","4641","49.4167,6.91667","6.91667","49.4167","220","102","40","1976",69,125,56
"1893","6863","46.25,15.25","15.25","46.25","244","102","40","1976",63,113,50
"1894","6864","45.9333,15.5833","15.5833","45.9333","150","102","40","1976",66,103,37
"1895","6865","45.5667,14.25","14.25","45.5667","424","102","40","1976",61,109,48
"1896","6866","46.5667,15.95","15.95","46.5667","310","102","40","1976",77,106,29
"1897","6868","46.0667,14.5167","14.5167","46.0667","299","102","40","1976",59,112,53
"1898","6873","46.4667,15.7667","15.7667","46.4667","240","102","40","1976",79,104,25
"1899","6874","46.8333,16.3","16.3","46.8333","308","102","40","1976",62,105,43
"1900","6875","46.2,15.5333","15.5333","46.2","245","102","40","1976",91,121,30
"1901","19297","45.267,15.283","15.283","45.267","325","102","40","1976",63,115,52
"1902","118","54.6167,8.96667","8.96667","54.6167","10","102","40","1977",69,125,56
"1903","124","54.6667,9.13333","9.13333","54.6667","20","102","40","1977",165,124,-41
"1904","142","54.5,11.1","11.1","54.5","6","102","40","1977",81,124,43
"1905","152","54.1,10.8167","10.8167","54.1","10","102","40","1977",78,128,50
"1906","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1977",68,128,60
"1907","215","54.2333,9.66667","9.66667","54.2333","6","102","40","1977",68,107,39
"1908","360","52.7667,8.75","8.75","52.7667","55","102","40","1977",46,114,68
"1909","427","52.4,9.45","9.45","52.4","50","102","40","1977",83,118,35
"1910","442","52.4167,8.75","8.75","52.4167","50","102","40","1977",78,122,44
"1911","498","51.5,10.1833","10.1833","51.5","210","102","40","1977",65,59,-6
"1912","656","52.5333,10.35","10.35","52.5333","50","102","40","1977",42,76,34
"1913","680","53.45,9.73333","9.73333","53.45","40","102","40","1977",108,132,24
"1914","867","53.5167,9.48333","9.48333","53.5167","25","102","40","1977",70,103,33
"1915","868","53.6167,9.31667","9.31667","53.6167","6","102","40","1977",82,99,17
"1916","906","52.2833,8.03333","8.03333","52.2833","80","102","40","1977",76,117,41
"1917","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1977",71,125,54
"1918","1074","51.9,9.85","9.85","51.9","200","102","40","1977",66,102,36
"1919","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1977",57,120,63
"1920","1131","53.1333,7.98333","7.98333","53.1333","5","102","40","1977",61,120,59
"1921","1187","53.0667,8.16667","8.16667","53.0667","15","102","40","1977",67,122,55
"1922","1413","50.9833,7.4","7.4","50.9833","140","102","40","1977",62,120,58
"1923","1510","51.9833,6.93333","6.93333","51.9833","50","102","40","1977",63,71,8
"1924","1539","51.8333,7.3","7.3","51.8333","65","102","40","1977",61,119,58
"1925","1713","51.5833,9.3","9.3","51.5833","230","102","40","1977",105,126,21
"1926","1758","51.45,8.35","8.35","51.45","320","102","40","1977",102,121,19
"1927","1782","51.6667,8.35","8.35","51.6667","75","102","40","1977",41,104,63
"1928","1876","51.4,7.43333","7.43333","51.4","120","102","40","1977",90,97,7
"1929","2363","50.3167,8.15","8.15","50.3167","200","102","40","1977",65,109,44
"1930","2496","49.75,7.3","7.3","49.75","450","102","40","1977",69,118,49
"1931","2568","49.75,6.65","6.65","49.75","260","102","40","1977",54,104,50
"1932","2602","50.2333,6.66667","6.66667","50.2333","380","102","40","1977",67,115,48
"1933","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1977",66,81,15
"1934","2763","49.5,7.76667","7.76667","49.5","250","102","40","1977",61,118,57
"1935","2769","49.6,8.05","8.05","49.6","250","102","40","1977",70,86,16
"1936","2831","49.35,7.41667","7.41667","49.35","280","102","40","1977",63,97,34
"1937","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1977",44,92,48
"1938","2848","48.4,9.98333","9.98333","48.4","480","102","40","1977",63,116,53
"1939","2863","48.95,9.43333","9.43333","48.95","260","102","40","1977",57,93,36
"1940","2876","48.6,8.86667","8.86667","48.6","440","102","40","1977",46,110,64
"1941","2882","49.1333,10.0833","10.0833","49.1333","410","102","40","1977",65,107,42
"1942","2908","48.6833,9.51667","9.51667","48.6833","350","102","40","1977",68,72,4
"1943","2939","49.15,9.36667","9.36667","49.15","200","102","40","1977",70,100,30
"1944","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1977",74,91,17
"1945","3023","49.0667,8.8","8.8","49.0667","190","102","40","1977",51,97,46
"1946","3086","49.3167,8.81667","8.81667","49.3167","140","102","40","1977",49,84,35
"1947","3091","49.2667,8.75","8.75","49.2667","180","102","40","1977",45,75,30
"1948","3230","47.7,9.2","9.2","47.7","410","102","40","1977",67,111,44
"1949","3326","48.0667,8.46667","8.46667","48.0667","710","102","40","1977",90,98,8
"1950","3334","47.6167,8.31667","8.31667","47.6167","330","102","40","1977",65,86,21
"1951","3346","48.2833,8.85","8.85","48.2833","520","102","40","1977",64,110,46
"1952","3366","48.65,8.78333","8.78333","48.65","450","102","40","1977",111,120,9
"1953","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1977",59,87,28
"1954","3516","47.6833,11.5667","11.5667","47.6833","680","102","40","1977",60,121,61
"1955","3533","48.0333,11.9","11.9","48.0333","550","102","40","1977",70,89,19
"1956","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1977",55,107,52
"1957","3563","48.7833,11.2833","11.2833","48.7833","410","102","40","1977",155,118,-37
"1958","3668","48.15,12.2833","12.2833","48.15","450","102","40","1977",43,86,43
"1959","3694","48.8833,12.6","12.6","48.8833","330","102","40","1977",59,121,62
"1960","3703","48.85,13.15","13.15","48.85","450","102","40","1977",68,121,53
"1961","3827","48.75,13.5167","13.5167","48.75","440","102","40","1977",66,74,8
"1962","3837","49.3333,12.1167","12.1167","49.3333","360","102","40","1977",68,83,15
"1963","3884","49.1667,11.45","11.45","49.1667","400","102","40","1977",76,120,44
"1964","3935","49.1667,12.1","12.1","49.1667","360","102","40","1977",56,97,41
"1965","3960","49.4167,11.65","11.65","49.4167","540","102","40","1977",76,119,43
"1966","3982","49.55,12.4167","12.4167","49.55","630","102","40","1977",128,122,-6
"1967","3984","49.3167,12.75","12.75","49.3167","420","102","40","1977",74,99,25
"1968","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1977",83,109,26
"1969","3987","49.3833,12.7167","12.7167","49.3833","520","102","40","1977",110,113,3
"1970","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1977",97,112,15
"1971","4015","49.8667,11","11","49.8667","290","102","40","1977",59,114,55
"1972","4034","49.9,11.7167","11.7167","49.9","420","102","40","1977",77,114,37
"1973","4055","49.95,11.1667","11.1667","49.95","450","102","40","1977",60,106,46
"1974","4057","49.8167,11.2167","11.2167","49.8167","320","102","40","1977",65,124,59
"1975","4135","50.2167,11.9667","11.9667","50.2167","520","102","40","1977",71,86,15
"1976","4150","50.0667,12.1833","12.1833","50.0667","480","102","40","1977",94,120,26
"1977","4152","50.1333,12","12","50.1333","530","102","40","1977",81,123,42
"1978","4156","50.0167,11.95","11.95","50.0167","600","102","40","1977",80,122,42
"1979","4172","49.3333,10.8","10.8","49.3333","400","102","40","1977",74,132,58
"1980","4180","49.0667,10.3167","10.3167","49.0667","440","102","40","1977",76,122,46
"1981","4231","49.45,10.6","10.6","49.45","330","102","40","1977",72,89,17
"1982","4239","49.4,11.4","11.4","49.4","450","102","40","1977",65,124,59
"1983","4256","49.45,10.3167","10.3167","49.45","350","102","40","1977",56,125,69
"1984","4265","49.1167,10.9833","10.9833","49.1167","390","102","40","1977",70,110,40
"1985","4322","50.2,10.7667","10.7667","50.2","310","102","40","1977",75,117,42
"1986","4329","50.0667,9.8","9.8","50.0667","240","102","40","1977",68,123,55
"1987","4333","50.1,9.65","9.65","50.1","180","102","40","1977",112,128,16
"1988","4340","49.95,10.2833","10.2833","49.95","220","102","40","1977",58,112,54
"1989","4347","50.1167,9.9","9.9","50.1167","180","102","40","1977",62,103,41
"1990","4357","50.0333,10.5","10.5","50.0333","230","102","40","1977",59,118,59
"1991","4397","50.3333,10.35","10.35","50.3333","270","102","40","1977",86,127,41
"1992","4415","50.5333,10.15","10.15","50.5333","440","102","40","1977",92,126,34
"1993","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1977",66,110,44
"1994","4453","49.8333,9.86667","9.86667","49.8333","190","102","40","1977",49,105,56
"1995","4486","48.3333,11.0833","11.0833","48.3333","510","102","40","1977",75,107,32
"1996","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1977",64,130,66
"1997","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1977",81,128,47
"1998","4528","48.25,10.3667","10.3667","48.25","510","102","40","1977",61,106,45
"1999","4535","47.7833,10.75","10.75","47.7833","840","102","40","1977",123,104,-19
"2000","4539","47.9667,10.15","10.15","47.9667","610","102","40","1977",114,65,-49
"2001","4584","47.5667,10.2167","10.2167","47.5667","730","102","40","1977",60,116,56
"2002","4632","49.1667,7.05","7.05","49.1667","230","102","40","1977",76,117,41
"2003","4641","49.4167,6.91667","6.91667","49.4167","220","102","40","1977",59,119,60
"2004","6863","46.25,15.25","15.25","46.25","244","102","40","1977",47,100,53
"2005","6864","45.9333,15.5833","15.5833","45.9333","150","102","40","1977",53,86,33
"2006","6865","45.5667,14.25","14.25","45.5667","424","102","40","1977",54,93,39
"2007","6866","46.5667,15.95","15.95","46.5667","310","102","40","1977",58,105,47
"2008","6868","46.0667,14.5167","14.5167","46.0667","299","102","40","1977",47,85,38
"2009","6873","46.4667,15.7667","15.7667","46.4667","240","102","40","1977",58,110,52
"2010","6874","46.8333,16.3","16.3","46.8333","308","102","40","1977",55,98,43
"2011","19297","45.267,15.283","15.283","45.267","325","102","40","1977",67,101,34
"2012","118","54.6167,8.96667","8.96667","54.6167","10","102","40","1978",75,132,57
"2013","142","54.5,11.1","11.1","54.5","6","102","40","1978",86,129,43
"2014","152","54.1,10.8167","10.8167","54.1","10","102","40","1978",96,130,34
"2015","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1978",63,129,66
"2016","215","54.2333,9.66667","9.66667","54.2333","6","102","40","1978",73,107,34
"2017","360","52.7667,8.75","8.75","52.7667","55","102","40","1978",57,110,53
"2018","427","52.4,9.45","9.45","52.4","50","102","40","1978",63,125,62
"2019","442","52.4167,8.75","8.75","52.4167","50","102","40","1978",70,115,45
"2020","498","51.5,10.1833","10.1833","51.5","210","102","40","1978",73,68,-5
"2021","531","51.95,9.73333","9.73333","51.95","200","102","40","1978",55,119,64
"2022","656","52.5333,10.35","10.35","52.5333","50","102","40","1978",80,118,38
"2023","831","53.15,8.93333","8.93333","53.15","4","102","40","1978",64,115,51
"2024","868","53.6167,9.31667","9.31667","53.6167","6","102","40","1978",83,112,29
"2025","906","52.2833,8.03333","8.03333","52.2833","80","102","40","1978",76,116,40
"2026","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1978",79,124,45
"2027","1074","51.9,9.85","9.85","51.9","200","102","40","1978",103,113,10
"2028","1107","52.2833,10.75","10.75","52.2833","100","102","40","1978",56,106,50
"2029","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1978",63,118,55
"2030","1129","53.15,8.2","8.2","53.15","5","102","40","1978",66,121,55
"2031","1413","50.9833,7.4","7.4","50.9833","140","102","40","1978",85,117,32
"2032","1510","51.9833,6.93333","6.93333","51.9833","50","102","40","1978",61,98,37
"2033","1539","51.8333,7.3","7.3","51.8333","65","102","40","1978",70,121,51
"2034","1674","52.1,8.93333","8.93333","52.1","160","102","40","1978",62,122,60
"2035","1713","51.5833,9.3","9.3","51.5833","230","102","40","1978",118,139,21
"2036","1758","51.45,8.35","8.35","51.45","320","102","40","1978",81,121,40
"2037","1782","51.6667,8.35","8.35","51.6667","75","102","40","1978",65,70,5
"2038","1876","51.4,7.43333","7.43333","51.4","120","102","40","1978",64,106,42
"2039","2038","50,8.71667","8.71667","50","160","102","40","1978",70,113,43
"2040","2363","50.3167,8.15","8.15","50.3167","200","102","40","1978",68,119,51
"2041","2496","49.75,7.3","7.3","49.75","450","102","40","1978",73,121,48
"2042","2568","49.75,6.65","6.65","49.75","260","102","40","1978",64,114,50
"2043","2602","50.2333,6.66667","6.66667","50.2333","380","102","40","1978",80,116,36
"2044","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1978",76,90,14
"2045","2763","49.5,7.76667","7.76667","49.5","250","102","40","1978",86,129,43
"2046","2769","49.6,8.05","8.05","49.6","250","102","40","1978",72,99,27
"2047","2831","49.35,7.41667","7.41667","49.35","280","102","40","1978",69,130,61
"2048","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1978",62,109,47
"2049","2848","48.4,9.98333","9.98333","48.4","480","102","40","1978",66,115,49
"2050","2863","48.95,9.43333","9.43333","48.95","260","102","40","1978",60,99,39
"2051","2876","48.6,8.86667","8.86667","48.6","440","102","40","1978",70,85,15
"2052","2882","49.1333,10.0833","10.0833","49.1333","410","102","40","1978",77,115,38
"2053","2908","48.6833,9.51667","9.51667","48.6833","350","102","40","1978",64,104,40
"2054","2939","49.15,9.36667","9.36667","49.15","200","102","40","1978",80,110,30
"2055","3001","48.8,9.93333","9.93333","48.8","460","102","40","1978",108,110,2
"2056","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1978",80,96,16
"2057","3023","49.0667,8.8","8.8","49.0667","190","102","40","1978",70,100,30
"2058","3086","49.3167,8.81667","8.81667","49.3167","140","102","40","1978",62,99,37
"2059","3087","49.25,8.73333","8.73333","49.25","140","102","40","1978",64,109,45
"2060","3091","49.2667,8.75","8.75","49.2667","180","102","40","1978",71,112,41
"2061","3191","47.9,8.5","8.5","47.9","690","102","40","1978",65,118,53
"2062","3230","47.7,9.2","9.2","47.7","410","102","40","1978",73,112,39
"2063","3260","47.8167,7.63333","7.63333","47.8167","270","102","40","1978",61,104,43
"2064","3334","47.6167,8.31667","8.31667","47.6167","330","102","40","1978",73,101,28
"2065","3343","48.3833,8.28333","8.28333","48.3833","420","102","40","1978",71,120,49
"2066","3346","48.2833,8.85","8.85","48.2833","520","102","40","1978",68,113,45
"2067","3516","47.6833,11.5667","11.5667","47.6833","680","102","40","1978",72,124,52
"2068","3533","48.0333,11.9","11.9","48.0333","550","102","40","1978",112,120,8
"2069","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1978",86,119,33
"2070","3563","48.7833,11.2833","11.2833","48.7833","410","102","40","1978",159,115,-44
"2071","3668","48.15,12.2833","12.2833","48.15","450","102","40","1978",55,111,56
"2072","3694","48.8833,12.6","12.6","48.8833","330","102","40","1978",65,120,55
"2073","3703","48.85,13.15","13.15","48.85","450","102","40","1978",88,119,31
"2074","3837","49.3333,12.1167","12.1167","49.3333","360","102","40","1978",88,113,25
"2075","3865","49.3167,12.85","12.85","49.3167","400","102","40","1978",75,132,57
"2076","3884","49.1667,11.45","11.45","49.1667","400","102","40","1978",89,118,29
"2077","3935","49.1667,12.1","12.1","49.1667","360","102","40","1978",88,109,21
"2078","3960","49.4167,11.65","11.65","49.4167","540","102","40","1978",87,113,26
"2079","3982","49.55,12.4167","12.4167","49.55","630","102","40","1978",127,120,-7
"2080","3984","49.3167,12.75","12.75","49.3167","420","102","40","1978",70,122,52
"2081","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1978",116,144,28
"2082","3987","49.3833,12.7167","12.7167","49.3833","520","102","40","1978",110,119,9
"2083","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1978",99,120,21
"2084","4015","49.8667,11","11","49.8667","290","102","40","1978",60,115,55
"2085","4034","49.9,11.7167","11.7167","49.9","420","102","40","1978",102,116,14
"2086","4055","49.95,11.1667","11.1667","49.95","450","102","40","1978",86,116,30
"2087","4057","49.8167,11.2167","11.2167","49.8167","320","102","40","1978",64,114,50
"2088","4068","49.7667,10.9","10.9","49.7667","310","102","40","1978",65,109,44
"2089","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1978",148,135,-13
"2090","4135","50.2167,11.9667","11.9667","50.2167","520","102","40","1978",88,111,23
"2091","4150","50.0667,12.1833","12.1833","50.0667","480","102","40","1978",93,124,31
"2092","4152","50.1333,12","12","50.1333","530","102","40","1978",109,124,15
"2093","4172","49.3333,10.8","10.8","49.3333","400","102","40","1978",84,133,49
"2094","4231","49.45,10.6","10.6","49.45","330","102","40","1978",120,135,15
"2095","4239","49.4,11.4","11.4","49.4","450","102","40","1978",88,120,32
"2096","4256","49.45,10.3167","10.3167","49.45","350","102","40","1978",79,128,49
"2097","4265","49.1167,10.9833","10.9833","49.1167","390","102","40","1978",88,116,28
"2098","4322","50.2,10.7667","10.7667","50.2","310","102","40","1978",72,112,40
"2099","4329","50.0667,9.8","9.8","50.0667","240","102","40","1978",70,113,43
"2100","4333","50.1,9.65","9.65","50.1","180","102","40","1978",98,113,15
"2101","4340","49.95,10.2833","10.2833","49.95","220","102","40","1978",67,113,46
"2102","4347","50.1167,9.9","9.9","50.1167","180","102","40","1978",73,117,44
"2103","4357","50.0333,10.5","10.5","50.0333","230","102","40","1978",66,120,54
"2104","4364","50.15,10.4333","10.4333","50.15","290","102","40","1978",183,120,-63
"2105","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1978",118,124,6
"2106","4397","50.3333,10.35","10.35","50.3333","270","102","40","1978",92,110,18
"2107","4415","50.5333,10.15","10.15","50.5333","440","102","40","1978",90,129,39
"2108","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1978",88,110,22
"2109","4453","49.8333,9.86667","9.86667","49.8333","190","102","40","1978",66,107,41
"2110","4456","48.45,10.2667","10.2667","48.45","450","102","40","1978",90,130,40
"2111","4486","48.3333,11.0833","11.0833","48.3333","510","102","40","1978",88,120,32
"2112","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1978",105,133,28
"2113","4528","48.25,10.3667","10.3667","48.25","510","102","40","1978",96,109,13
"2114","4535","47.7833,10.75","10.75","47.7833","840","102","40","1978",128,105,-23
"2115","4539","47.9667,10.15","10.15","47.9667","610","102","40","1978",87,121,34
"2116","4584","47.5667,10.2167","10.2167","47.5667","730","102","40","1978",78,117,39
"2117","4632","49.1667,7.05","7.05","49.1667","230","102","40","1978",87,117,30
"2118","4641","49.4167,6.91667","6.91667","49.4167","220","102","40","1978",68,125,57
"2119","6863","46.25,15.25","15.25","46.25","244","102","40","1978",57,116,59
"2120","6864","45.9333,15.5833","15.5833","45.9333","150","102","40","1978",69,105,36
"2121","6866","46.5667,15.95","15.95","46.5667","310","102","40","1978",62,114,52
"2122","6868","46.0667,14.5167","14.5167","46.0667","299","102","40","1978",59,108,49
"2123","6872","46.5,13.7167","13.7167","46.5","864","102","40","1978",87,132,45
"2124","6873","46.4667,15.7667","15.7667","46.4667","240","102","40","1978",61,106,45
"2125","6874","46.8333,16.3","16.3","46.8333","308","102","40","1978",70,112,42
"2126","6875","46.2,15.5333","15.5333","46.2","245","102","40","1978",59,107,48
"2127","19297","45.267,15.283","15.283","45.267","325","102","40","1978",55,121,66
"2128","118","54.6167,8.96667","8.96667","54.6167","10","102","40","1979",97,135,38
"2129","142","54.5,11.1","11.1","54.5","6","102","40","1979",100,131,31
"2130","152","54.1,10.8167","10.8167","54.1","10","102","40","1979",100,138,38
"2131","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1979",92,131,39
"2132","215","54.2333,9.66667","9.66667","54.2333","6","102","40","1979",79,111,32
"2133","360","52.7667,8.75","8.75","52.7667","55","102","40","1979",87,112,25
"2134","427","52.4,9.45","9.45","52.4","50","102","40","1979",110,130,20
"2135","442","52.4167,8.75","8.75","52.4167","50","102","40","1979",78,120,42
