s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
20272;16.3167;48.1794;207;115;30;11;1946;90
6449;15.9;46.8667;303;115;30;11;1950;111
6470;16.5333;47.85;184;115;30;11;1950;98
6478;16;47.7;415;115;30;11;1950;81
6481;15.1167;48.4333;911;115;30;11;1950;132
6497;12.4333;46.75;1075;115;30;11;1950;117
6511;10.5667;47.1333;818;115;30;11;1950;112
6529;15.7833;48.5167;346;115;30;11;1950;108
6535;14.7;48.1833;244;115;30;11;1950;88
6547;15.9667;47.9;429;115;30;11;1950;96
6582;14.2833;48.3;263;115;30;11;1950;103
6584;9.91667;47.0833;1083;115;30;11;1950;131
6597;13.0333;48.25;351;115;30;11;1950;115
6612;15.6833;47.6;700;115;30;11;1950;118
6613;16.2;47.45;769;115;30;11;1950;92
6616;15.7333;46.85;391;115;30;11;1950;121
6622;14.8333;48.4;608;115;30;11;1950;85
6624;14.45;47.5667;646;115;30;11;1950;116
6636;15.6833;47.3667;623;115;30;11;1950;121
6649;15.0667;47.85;614;115;30;11;1950;109
6674;15.6167;48.2;272;115;30;11;1950;110
6682;15.7;47.8;612;115;30;11;1950;114
6703;15.5833;48.0167;681;115;30;11;1950;100
8018;13.65;47.7;512;115;30;11;1950;106
19550;15.2;48.25;395;115;30;11;1950;126
19553;15.6;48.65;388;115;30;11;1950;115
19559;16.5667;48.3;159;115;30;11;1950;105
19568;16.5833;48.7167;302;115;30;11;1950;118
19573;15.4667;48.3;479;115;30;11;1950;123
19574;15.4833;48.5167;579;115;30;11;1950;105
19577;15;47.9833;407;115;30;11;1950;105
19579;16.1833;48.7167;191;115;30;11;1950;130
19580;16.2333;48.5;217;115;30;11;1950;105
19583;16.8333;48.6333;200;115;30;11;1950;102
19587;16.55;48.4167;265;115;30;11;1950;105
19588;15.2333;48.9333;525;115;30;11;1950;100
19591;16.2167;47.45;512;115;30;11;1950;111
19596;15.05;48.95;531;115;30;11;1950;124
19605;16.05;48;423;115;30;11;1950;111
19607;15.5833;48.3167;342;115;30;11;1950;89
19608;16.3;48.4;201;115;30;11;1950;126
19612;15.8667;47.7;483;115;30;11;1950;89
19613;15.15;48.15;258;115;30;11;1950;100
19617;16.55;48.7667;205;115;30;11;1950;100
19618;15.9167;47.7833;585;115;30;11;1950;127
19622;16.1833;48.2;248;115;30;11;1950;89
19623;14.9667;48.0167;366;115;30;11;1950;82
19625;15.3167;47.8667;818;115;30;11;1950;105
19631;16.15;48.4667;196;115;30;11;1950;93
19637;15.95;48.6;244;115;30;11;1950;109
19657;16.5167;48.3833;178;115;30;11;1950;135
