s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
7801;3.55;51.5667;0;127;0;11;1868;116
7990;4.83333;52.4333;0;127;0;11;1868;113
7639;3.73333;51.7;0;127;0;11;1869;102
7801;3.55;51.5667;0;127;0;11;1869;113
7990;4.83333;52.4333;0;127;0;11;1869;106
7639;3.73333;51.7;0;127;0;11;1870;121
7801;3.55;51.5667;0;127;0;11;1870;120
7990;4.83333;52.4333;0;127;0;11;1870;112
7475;3.43333;51.2833;0;127;0;11;1871;125
7532;5.25;52.7;0;127;0;11;1871;111
7639;3.73333;51.7;0;127;0;11;1871;104
7801;3.55;51.5667;0;127;0;11;1871;117
7990;4.83333;52.4333;0;127;0;11;1871;105
7475;3.43333;51.2833;0;127;0;11;1872;118
7797;5.96667;52.2;0;127;0;11;1872;93
7801;3.55;51.5667;0;127;0;11;1872;106
7923;5.11667;52.1;0;127;0;11;1872;95
7990;4.83333;52.4333;0;127;0;11;1872;99
7639;3.73333;51.7;0;127;0;11;1873;101
7706;5.4;51.8;0;127;0;11;1873;110
7801;3.55;51.5667;0;127;0;11;1873;283
7923;5.11667;52.1;0;127;0;11;1873;106
7990;4.83333;52.4333;0;127;0;11;1873;104
7706;5.4;51.8;0;127;0;11;1874;112
7801;3.55;51.5667;0;127;0;11;1874;115
7923;5.11667;52.1;0;127;0;11;1874;104
7990;4.83333;52.4333;0;127;0;11;1874;106
7532;5.25;52.7;0;127;0;11;1875;120
7706;5.4;51.8;0;127;0;11;1875;116
7929;6.46667;51.95;0;127;0;11;1875;122
7990;4.83333;52.4333;0;127;0;11;1875;117
7990;4.83333;52.4333;0;127;0;11;1876;111
7797;5.96667;52.2;0;127;0;11;1877;52
7801;3.55;51.5667;0;127;0;11;1877;63
7929;6.46667;51.95;0;127;0;11;1877;80
7990;4.83333;52.4333;0;127;0;11;1877;67
7934;5.96667;52;0;127;0;11;1880;69
7669;5.13333;51.7333;0;127;0;11;1882;84
7873;5.61667;53.2667;0;127;0;11;1882;73
7669;5.13333;51.7333;0;127;0;11;1884;83
7934;5.96667;52;0;127;0;11;1884;93
7669;5.13333;51.7333;0;127;0;11;1885;105
7934;5.96667;52;0;127;0;11;1885;109
7990;4.83333;52.4333;0;127;0;11;1885;108
