"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flo_day","leaf_day","FLS"
"2786","3978","49.6333,12.2667","12.2667","49.6333","450","101","0","1951",153,125,-28
"2787","3983","49.6167,12.35","12.35","49.6167","570","101","0","1951",142,124,-18
"2788","3984","49.3167,12.75","12.75","49.3167","420","101","0","1951",143,115,-28
"2790","3986","49.4333,12.5833","12.5833","49.4333","530","101","0","1951",139,140,1
"2791","3987","49.3833,12.7167","12.7167","49.3833","520","101","0","1951",140,118,-22
"2793","3991","50.2667,10.9667","10.9667","50.2667","300","101","0","1951",130,113,-17
"2795","3993","50.3167,11.9167","11.9167","50.3167","500","101","0","1951",137,117,-20
"2796","3995","50,12.0833","12.0833","50","530","101","0","1951",145,118,-27
"2806","4015","49.8667,11","11","49.8667","290","101","0","1951",140,123,-17
"2820","4054","49.9333,11.2833","11.2833","49.9333","400","101","0","1951",141,113,-28
"2821","4055","49.95,11.1667","11.1667","49.95","450","101","0","1951",144,128,-16
"2824","4065","49.7,10.8167","10.8167","49.7","270","101","0","1951",100,112,12
"2839","4098","50.1167,11.6167","11.6167","50.1167","370","101","0","1951",133,117,-16
"2850","4121","50.2833,11.7333","11.7333","50.2833","610","101","0","1951",140,127,-13
"2853","4128","49.85,11.6","11.6","49.85","480","101","0","1951",138,117,-21
"2855","4132","49.7667,11.55","11.55","49.7667","420","101","0","1951",144,128,-16
"2862","4146","50.0333,11","11","50.0333","320","101","0","1951",125,125,0
"2871","4157","50.1,11.8833","11.8833","50.1","620","101","0","1951",159,120,-39
"2874","4160","48.9,11.1833","11.1833","48.9","400","101","0","1951",135,115,-20
"2877","4170","49.4,10.5167","10.5167","49.4","460","101","0","1951",120,115,-5
"2879","4172","49.3333,10.8","10.8","49.3333","400","101","0","1951",138,122,-16
"2893","4198","49.1667,10.3333","10.3333","49.1667","450","101","0","1951",138,114,-24
"2898","4205","49.5,10.8","10.8","49.5","310","101","0","1951",142,121,-21
"2912","4230","49.5833,10.6","10.6","49.5833","290","101","0","1951",131,118,-13
"2917","4239","49.4,11.4","11.4","49.4","450","101","0","1951",140,126,-14
"2918","4240","49.3833,10.3333","10.3333","49.3833","440","101","0","1951",128,118,-10
"2919","4241","49.2833,10.2667","10.2667","49.2833","500","101","0","1951",133,116,-17
"2923","4251","49.3667,10.95","10.95","49.3667","380","101","0","1951",136,112,-24
"2925","4256","49.45,10.3167","10.3167","49.45","350","101","0","1951",132,115,-17
"2928","4260","49.55,10.2333","10.2333","49.55","330","101","0","1951",124,107,-17
"2931","4263","48.9,10.9333","10.9333","48.9","550","101","0","1951",140,141,1
"2950","4317","50.2833,9.91667","9.91667","50.2833","500","101","0","1951",144,127,-17
"2978","4364","50.15,10.4333","10.4333","50.15","290","101","0","1951",127,125,-2
"2987","4386","49.7167,10.2167","10.2167","49.7167","230","101","0","1951",129,112,-17
"2991","4394","50.3,10.4667","10.4667","50.3","280","101","0","1951",145,129,-16
"2992","4397","50.3333,10.35","10.35","50.3333","270","101","0","1951",130,113,-17
"3002","4419","50.4167,10.3833","10.3833","50.4167","340","101","0","1951",145,111,-34
"3003","4420","50.45,10.2667","10.2667","50.45","280","101","0","1951",116,112,-4
"3010","4434","49.7,10.0167","10.0167","49.7","190","101","0","1951",128,115,-13
"3015","4445","49.8833,10.0333","10.0333","49.8833","260","101","0","1951",126,112,-14
"3018","4452","49.7833,9.76667","9.76667","49.7833","250","101","0","1951",141,112,-29
"3020","4456","48.45,10.2667","10.2667","48.45","450","101","0","1951",134,115,-19
"3022","4458","47.7333,10.3167","10.3167","47.7333","680","101","0","1951",131,105,-26
"3029","4469","48.55,10.3","10.3","48.55","440","101","0","1951",138,117,-21
"3033","4477","48.7167,10.7833","10.7833","48.7167","410","101","0","1951",135,109,-26
