"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flo_day","leaf_day","FLS"
"3050","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1957",72,95,23
"3091","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1957",65,102,37
"3115","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1957",89,117,28
"3123","3091","49.2667,8.75","8.75","49.2667","180","102","40","1957",148,114,-34
"3203","3694","48.8833,12.6","12.6","48.8833","330","102","40","1957",69,95,26
"3230","3824","48.75,13.8167","13.8167","48.75","720","102","40","1957",118,123,5
"3232","3827","48.75,13.5167","13.5167","48.75","440","102","40","1957",73,122,49
"3241","3876","49.8667,11.9","11.9","49.8667","460","102","40","1957",171,135,-36
"3251","3984","49.3167,12.75","12.75","49.3167","420","102","40","1957",82,114,32
"3294","4256","49.45,10.3167","10.3167","49.45","350","102","40","1957",98,85,-13
"3309","4364","50.15,10.4333","10.4333","50.15","290","102","40","1957",104,128,24
"3312","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1957",90,101,11
"3370","142","54.5,11.1","11.1","54.5","6","102","40","1958",98,120,22
"3507","1713","51.5833,9.3","9.3","51.5833","230","102","40","1958",126,130,4
"3535","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1958",96,118,22
"3562","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1958",108,125,17
"3591","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1958",82,119,37
"3604","3091","49.2667,8.75","8.75","49.2667","180","102","40","1958",138,129,-9
"3678","3694","48.8833,12.6","12.6","48.8833","330","102","40","1958",84,100,16
"3699","3824","48.75,13.8167","13.8167","48.75","720","102","40","1958",122,131,9
"3701","3827","48.75,13.5167","13.5167","48.75","440","102","40","1958",104,130,26
"3710","3876","49.8667,11.9","11.9","49.8667","460","102","40","1958",171,139,-32
"3724","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1958",100,130,30
"3728","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1958",89,135,46
"3746","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1958",112,122,10
"3772","4256","49.45,10.3167","10.3167","49.45","350","102","40","1958",125,132,7
"3783","4364","50.15,10.4333","10.4333","50.15","290","102","40","1958",91,122,31
"3786","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1958",118,127,9
"3852","142","54.5,11.1","11.1","54.5","6","102","40","1959",73,104,31
"4049","1713","51.5833,9.3","9.3","51.5833","230","102","40","1959",121,125,4
"4091","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1959",68,102,34
"4142","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1959",89,102,13
"4171","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1959",78,104,26
"4182","3091","49.2667,8.75","8.75","49.2667","180","102","40","1959",134,111,-23
"4265","3694","48.8833,12.6","12.6","48.8833","330","102","40","1959",64,100,36
"4287","3827","48.75,13.5167","13.5167","48.75","440","102","40","1959",81,108,27
"4306","3984","49.3167,12.75","12.75","49.3167","420","102","40","1959",78,100,22
"4309","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1959",76,118,42
"4328","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1959",69,100,31
"4357","4256","49.45,10.3167","10.3167","49.45","350","102","40","1959",71,105,34
"4374","4364","50.15,10.4333","10.4333","50.15","290","102","40","1959",99,120,21
"4378","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1959",123,97,-26
"4454","142","54.5,11.1","11.1","54.5","6","102","40","1960",100,123,23
"4591","1713","51.5833,9.3","9.3","51.5833","230","102","40","1960",123,124,1
"4626","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1960",62,98,36
"4679","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1960",74,115,41
"4718","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1960",93,118,25
"4725","3091","49.2667,8.75","8.75","49.2667","180","102","40","1960",105,118,13
"4819","3694","48.8833,12.6","12.6","48.8833","330","102","40","1960",66,115,49
"4839","3827","48.75,13.5167","13.5167","48.75","440","102","40","1960",81,118,37
"4867","3984","49.3167,12.75","12.75","49.3167","420","102","40","1960",86,102,16
"4889","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1960",67,79,12
"4938","4364","50.15,10.4333","10.4333","50.15","290","102","40","1960",76,120,44
"4940","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1960",107,109,2
"5013","142","54.5,11.1","11.1","54.5","6","102","40","1961",93,112,19
"5156","1713","51.5833,9.3","9.3","51.5833","230","102","40","1961",118,114,-4
"5192","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1961",70,100,30
"5233","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1961",61,79,18
"5269","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1961",67,100,33
"5278","3091","49.2667,8.75","8.75","49.2667","180","102","40","1961",94,88,-6
"5380","3694","48.8833,12.6","12.6","48.8833","330","102","40","1961",74,110,36
"5400","3827","48.75,13.5167","13.5167","48.75","440","102","40","1961",61,110,49
"5431","3984","49.3167,12.75","12.75","49.3167","420","102","40","1961",67,96,29
"5432","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1961",71,115,44
"5437","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1961",84,105,21
"5456","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1961",79,109,30
"5490","4256","49.45,10.3167","10.3167","49.45","350","102","40","1961",100,108,8
"5508","4364","50.15,10.4333","10.4333","50.15","290","102","40","1961",91,119,28
"5514","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1961",81,104,23
"5598","142","54.5,11.1","11.1","54.5","6","102","40","1962",135,119,-16
"5781","1713","51.5833,9.3","9.3","51.5833","230","102","40","1962",140,130,-10
"5825","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1962",100,116,16
"5876","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1962",90,132,42
"5913","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1962",83,124,41
"5922","3091","49.2667,8.75","8.75","49.2667","180","102","40","1962",110,126,16
"6024","3694","48.8833,12.6","12.6","48.8833","330","102","40","1962",79,115,36
"6047","3827","48.75,13.5167","13.5167","48.75","440","102","40","1962",91,122,31
"6080","3984","49.3167,12.75","12.75","49.3167","420","102","40","1962",108,112,4
"6081","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1962",108,125,17
"6086","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1962",107,131,24
"6106","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1962",79,98,19
"6145","4256","49.45,10.3167","10.3167","49.45","350","102","40","1962",100,105,5
"6162","4364","50.15,10.4333","10.4333","50.15","290","102","40","1962",110,118,8
"6165","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1962",126,126,0
"6246","142","54.5,11.1","11.1","54.5","6","102","40","1963",149,158,9
"6556","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1963",102,113,11
"6622","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1963",121,135,14
"6674","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1963",99,115,16
"6687","3091","49.2667,8.75","8.75","49.2667","180","102","40","1963",153,125,-28
"6806","3694","48.8833,12.6","12.6","48.8833","330","102","40","1963",84,100,16
"6832","3827","48.75,13.5167","13.5167","48.75","440","102","40","1963",92,118,26
"6845","3876","49.8667,11.9","11.9","49.8667","460","102","40","1963",86,114,28
"6867","3984","49.3167,12.75","12.75","49.3167","420","102","40","1963",104,111,7
"6868","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1963",102,125,23
"6874","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1963",108,125,17
"6899","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1963",108,100,-8
"6935","4256","49.45,10.3167","10.3167","49.45","350","102","40","1963",105,125,20
"6951","4364","50.15,10.4333","10.4333","50.15","290","102","40","1963",118,126,8
"6957","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1963",128,124,-4
"7046","142","54.5,11.1","11.1","54.5","6","102","40","1964",109,123,14
"7336","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1964",85,112,27
"7404","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1964",121,138,17
"7452","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1964",115,97,-18
"7461","3091","49.2667,8.75","8.75","49.2667","180","102","40","1964",136,118,-18
"7564","3694","48.8833,12.6","12.6","48.8833","330","102","40","1964",86,102,16
"7589","3824","48.75,13.8167","13.8167","48.75","720","102","40","1964",109,125,16
"7591","3827","48.75,13.5167","13.5167","48.75","440","102","40","1964",91,123,32
"7605","3876","49.8667,11.9","11.9","49.8667","460","102","40","1964",96,112,16
"7626","3984","49.3167,12.75","12.75","49.3167","420","102","40","1964",94,109,15
"7627","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1964",98,124,26
"7633","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1964",106,124,18
"7700","4256","49.45,10.3167","10.3167","49.45","350","102","40","1964",106,120,14
"7719","4364","50.15,10.4333","10.4333","50.15","290","102","40","1964",115,130,15
"7725","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1964",93,124,31
"7814","142","54.5,11.1","11.1","54.5","6","102","40","1965",85,123,38
"8124","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1965",87,104,17
"8190","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1965",121,136,15
"8242","3091","49.2667,8.75","8.75","49.2667","180","102","40","1965",141,138,-3
"8357","3694","48.8833,12.6","12.6","48.8833","330","102","40","1965",91,100,9
"8395","3876","49.8667,11.9","11.9","49.8667","460","102","40","1965",92,126,34
"8416","3984","49.3167,12.75","12.75","49.3167","420","102","40","1965",92,110,18
"8417","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1965",108,127,19
"8423","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1965",99,137,38
"8449","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1965",105,111,6
"8481","4256","49.45,10.3167","10.3167","49.45","350","102","40","1965",128,134,6
"8503","4364","50.15,10.4333","10.4333","50.15","290","102","40","1965",118,134,16
"8510","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1965",96,130,34
"8803","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1966",66,107,41
"8851","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1966",110,93,-17
"8880","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1966",77,106,29
"8886","3091","49.2667,8.75","8.75","49.2667","180","102","40","1966",130,118,-12
"8958","3694","48.8833,12.6","12.6","48.8833","330","102","40","1966",84,100,16
"8985","3876","49.8667,11.9","11.9","49.8667","460","102","40","1966",113,107,-6
"8999","3984","49.3167,12.75","12.75","49.3167","420","102","40","1966",67,112,45
"9000","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1966",102,130,28
"9003","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1966",80,118,38
"9021","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1966",106,115,9
"9050","4256","49.45,10.3167","10.3167","49.45","350","102","40","1966",110,106,-4
"9063","4364","50.15,10.4333","10.4333","50.15","290","102","40","1966",97,123,26
"9116","142","54.5,11.1","11.1","54.5","6","102","40","1967",76,109,33
"9304","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1967",105,125,20
"9325","3091","49.2667,8.75","8.75","49.2667","180","102","40","1967",130,139,9
"9392","3694","48.8833,12.6","12.6","48.8833","330","102","40","1967",83,98,15
"9412","3827","48.75,13.5167","13.5167","48.75","440","102","40","1967",61,105,44
"9420","3876","49.8667,11.9","11.9","49.8667","460","102","40","1967",84,109,25
"9438","3984","49.3167,12.75","12.75","49.3167","420","102","40","1967",77,125,48
"9459","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1967",100,110,10
"9479","4256","49.45,10.3167","10.3167","49.45","350","102","40","1967",86,100,14
"9497","4364","50.15,10.4333","10.4333","50.15","290","102","40","1967",116,127,11
"9500","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1967",124,133,9
"9569","142","54.5,11.1","11.1","54.5","6","102","40","1968",83,118,35
"9866","1713","51.5833,9.3","9.3","51.5833","230","102","40","1968",121,114,-7
"9924","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1968",78,104,26
"10087","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1968",105,117,12
"10153","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1968",66,107,41
"10168","3091","49.2667,8.75","8.75","49.2667","180","102","40","1968",111,119,8
"10294","3694","48.8833,12.6","12.6","48.8833","330","102","40","1968",75,114,39
"10327","3827","48.75,13.5167","13.5167","48.75","440","102","40","1968",85,114,29
"10342","3876","49.8667,11.9","11.9","49.8667","460","102","40","1968",85,107,22
"10371","3984","49.3167,12.75","12.75","49.3167","420","102","40","1968",85,111,26
"10372","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1968",91,111,20
"10377","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1968",97,108,11
"10400","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1968",86,89,3
"10440","4256","49.45,10.3167","10.3167","49.45","350","102","40","1968",93,97,4
"10459","4364","50.15,10.4333","10.4333","50.15","290","102","40","1968",84,118,34
"10464","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1968",85,93,8
"10568","142","54.5,11.1","11.1","54.5","6","102","40","1969",97,124,27
"10888","1713","51.5833,9.3","9.3","51.5833","230","102","40","1969",135,130,-5
"10938","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1969",88,107,19
"11080","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1969",84,119,35
"11152","3091","49.2667,8.75","8.75","49.2667","180","102","40","1969",115,120,5
"11278","3694","48.8833,12.6","12.6","48.8833","330","102","40","1969",74,121,47
"11302","3827","48.75,13.5167","13.5167","48.75","440","102","40","1969",97,54,-43
"11316","3876","49.8667,11.9","11.9","49.8667","460","102","40","1969",75,117,42
"11344","3984","49.3167,12.75","12.75","49.3167","420","102","40","1969",99,104,5
"11348","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1969",102,113,11
"11365","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1969",110,116,6
"11422","4364","50.15,10.4333","10.4333","50.15","290","102","40","1969",90,121,31
"11425","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1969",97,109,12
"11526","142","54.5,11.1","11.1","54.5","6","102","40","1970",117,110,-7
"11860","1713","51.5833,9.3","9.3","51.5833","230","102","40","1970",142,138,-4
"11927","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1970",82,115,33
"12084","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1970",148,108,-40
"12310","3694","48.8833,12.6","12.6","48.8833","330","102","40","1970",100,130,30
"12341","3824","48.75,13.8167","13.8167","48.75","720","102","40","1970",118,148,30
"12343","3827","48.75,13.5167","13.5167","48.75","440","102","40","1970",103,121,18
"12356","3876","49.8667,11.9","11.9","49.8667","460","102","40","1970",107,122,15
"12389","3984","49.3167,12.75","12.75","49.3167","420","102","40","1970",108,118,10
"12390","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1970",132,133,1
"12394","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1970",108,120,12
"12416","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1970",118,125,7
"12483","4364","50.15,10.4333","10.4333","50.15","290","102","40","1970",91,125,34
"12489","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1970",93,100,7
"12583","142","54.5,11.1","11.1","54.5","6","102","40","1971",97,114,17
"12816","1713","51.5833,9.3","9.3","51.5833","230","102","40","1971",135,130,-5
"12863","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1971",79,107,28
"13032","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1971",120,105,-15
"13095","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1971",86,102,16
"13114","3091","49.2667,8.75","8.75","49.2667","180","102","40","1971",80,109,29
"13273","3694","48.8833,12.6","12.6","48.8833","330","102","40","1971",78,108,30
"13306","3827","48.75,13.5167","13.5167","48.75","440","102","40","1971",94,106,12
"13322","3876","49.8667,11.9","11.9","49.8667","460","102","40","1971",86,105,19
"13354","3984","49.3167,12.75","12.75","49.3167","420","102","40","1971",86,105,19
"13359","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1971",84,119,35
"13385","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1971",92,98,6
"13459","4364","50.15,10.4333","10.4333","50.15","290","102","40","1971",92,120,28
"13466","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1971",98,112,14
"13577","142","54.5,11.1","11.1","54.5","6","102","40","1972",74,108,34
"13903","1713","51.5833,9.3","9.3","51.5833","230","102","40","1972",150,120,-30
"14106","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1972",80,115,35
"14181","3091","49.2667,8.75","8.75","49.2667","180","102","40","1972",69,99,30
"14335","3694","48.8833,12.6","12.6","48.8833","330","102","40","1972",74,103,29
"14368","3827","48.75,13.5167","13.5167","48.75","440","102","40","1972",69,95,26
"14384","3876","49.8667,11.9","11.9","49.8667","460","102","40","1972",79,99,20
"14411","3984","49.3167,12.75","12.75","49.3167","420","102","40","1972",81,97,16
"14419","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1972",80,120,40
"14441","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1972",112,117,5
"14480","4256","49.45,10.3167","10.3167","49.45","350","102","40","1972",142,132,-10
"14503","4364","50.15,10.4333","10.4333","50.15","290","102","40","1972",88,119,31
"14510","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1972",98,113,15
"14867","1713","51.5833,9.3","9.3","51.5833","230","102","40","1973",120,126,6
"15093","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1973",146,124,-22
"15161","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1973",80,106,26
"15183","3091","49.2667,8.75","8.75","49.2667","180","102","40","1973",83,112,29
"15340","3694","48.8833,12.6","12.6","48.8833","330","102","40","1973",84,110,26
"15370","3824","48.75,13.8167","13.8167","48.75","720","102","40","1973",115,129,14
"15372","3827","48.75,13.5167","13.5167","48.75","440","102","40","1973",89,109,20
"15389","3876","49.8667,11.9","11.9","49.8667","460","102","40","1973",87,120,33
"15423","3984","49.3167,12.75","12.75","49.3167","420","102","40","1973",88,123,35
"15424","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1973",131,125,-6
"15430","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1973",81,115,34
"15458","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1973",120,129,9
"15503","4256","49.45,10.3167","10.3167","49.45","350","102","40","1973",120,115,-5
"15523","4364","50.15,10.4333","10.4333","50.15","290","102","40","1973",90,118,28
"15531","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1973",97,112,15
"15638","142","54.5,11.1","11.1","54.5","6","102","40","1974",95,118,23
"15854","1713","51.5833,9.3","9.3","51.5833","230","102","40","1974",101,101,0
"16047","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1974",69,96,27
"16112","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1974",86,102,16
"16129","3091","49.2667,8.75","8.75","49.2667","180","102","40","1974",90,110,20
"16252","3694","48.8833,12.6","12.6","48.8833","330","102","40","1974",81,100,19
"16296","3876","49.8667,11.9","11.9","49.8667","460","102","40","1974",82,90,8
"16325","3984","49.3167,12.75","12.75","49.3167","420","102","40","1974",81,98,17
"16326","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1974",134,108,-26
"16332","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1974",78,110,32
"16360","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1974",120,137,17
"16406","4256","49.45,10.3167","10.3167","49.45","350","102","40","1974",83,106,23
"16432","4364","50.15,10.4333","10.4333","50.15","290","102","40","1974",87,110,23
"16440","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1974",119,109,-10
"16527","142","54.5,11.1","11.1","54.5","6","102","40","1975",92,123,31
"16678","1713","51.5833,9.3","9.3","51.5833","230","102","40","1975",70,75,5
"16802","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1975",106,135,29
"16826","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1975",76,100,24
"16837","3091","49.2667,8.75","8.75","49.2667","180","102","40","1975",46,76,30
"16915","3694","48.8833,12.6","12.6","48.8833","330","102","40","1975",83,110,27
"16931","3824","48.75,13.8167","13.8167","48.75","720","102","40","1975",109,134,25
"16933","3827","48.75,13.5167","13.5167","48.75","440","102","40","1975",118,144,26
"16946","3876","49.8667,11.9","11.9","49.8667","460","102","40","1975",67,116,49
"16966","3984","49.3167,12.75","12.75","49.3167","420","102","40","1975",95,107,12
"16967","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1975",126,110,-16
