"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flo_day","leaf_day","FLS"
"5278","3091","49.2667,8.75","8.75","49.2667","180","102","40","1961",94,88,-6
"5282","3119","49.3833,8.56667","8.56667","49.3833","100","102","40","1961",119,84,-35
"5283","3137","48.95,8.58333","8.58333","48.95","160","102","40","1961",48,97,49
"5286","3162","49.7,9.8","9.8","49.7","340","102","40","1961",63,100,37
"5287","3182","48.6,8.11667","8.11667","48.6","450","102","40","1961",29,33,4
"5289","3191","47.9,8.5","8.5","47.9","690","102","40","1961",105,115,10
"5292","3206","48.1,7.96667","7.96667","48.1","270","102","40","1961",100,84,-16
"5296","3230","47.7,9.2","9.2","47.7","410","102","40","1961",64,107,43
"5298","3234","47.7667,8.83333","8.83333","47.7667","430","102","40","1961",95,102,7
"5299","3236","47.6667,9.18333","9.18333","47.6667","440","102","40","1961",47,96,49
"5300","3241","48.2833,7.73333","7.73333","48.2833","160","102","40","1961",59,101,42
"5303","3260","47.8167,7.63333","7.63333","47.8167","270","102","40","1961",60,79,19
"5307","3284","48.4833,8.16667","8.16667","48.4833","280","102","40","1961",98,89,-9
"5317","3326","48.0667,8.46667","8.46667","48.0667","710","102","40","1961",92,105,13
"5319","3334","47.6167,8.31667","8.31667","47.6167","330","102","40","1961",69,93,24
"5320","3343","48.3833,8.28333","8.28333","48.3833","420","102","40","1961",57,98,41
"5321","3346","48.2833,8.85","8.85","48.2833","520","102","40","1961",67,98,31
"5323","3357","48.2167,9.95","9.95","48.2167","520","102","40","1961",112,144,32
"5324","3366","48.65,8.78333","8.78333","48.65","450","102","40","1961",62,104,42
"5326","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1961",54,96,42
"5328","3411","47.9333,9.63333","9.63333","47.9333","570","102","40","1961",58,100,42
"5330","3424","48.4833,9.21667","9.21667","48.4833","380","102","40","1961",48,93,45
"5334","3469","48.5333,9.05","9.05","48.5333","340","102","40","1961",90,94,4
"5336","3483","48.4,11.75","11.75","48.4","470","102","40","1961",75,79,4
"5338","3493","47.8667,12.65","12.65","47.8667","600","102","40","1961",82,100,18
"5340","3499","48.4,11.2","11.2","48.4","500","102","40","1961",105,99,-6
"5341","3506","48.2667,12.65","12.65","48.2667","380","102","40","1961",73,93,20
"5342","3508","47.8833,12.0167","12.0167","47.8833","490","102","40","1961",108,110,2
"5343","3516","47.6833,11.5667","11.5667","47.6833","680","102","40","1961",49,98,49
"5348","3533","48.0333,11.9","11.9","48.0333","550","102","40","1961",76,103,27
"5349","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1961",58,99,41
"5350","3545","48.4667,11.9333","11.9333","48.4667","420","102","40","1961",55,98,43
"5353","3554","47.6,11.1833","11.1833","47.6","640","102","40","1961",69,102,33
"5354","3558","47.45,11.2667","11.2667","47.45","910","102","40","1961",65,84,19
"5355","3563","48.7833,11.2833","11.2833","48.7833","410","102","40","1961",74,91,17
"5356","3569","47.95,10.95","10.95","47.95","720","102","40","1961",100,115,15
"5358","3581","48,12.6333","12.6333","48","530","102","40","1961",92,103,11
"5359","3585","48.0667,12.7667","12.7667","48.0667","390","102","40","1961",121,102,-19
"5364","3611","48.6833,11.6167","11.6167","48.6833","380","102","40","1961",128,121,-7
"5367","3622","47.8833,12.1833","12.1833","47.8833","500","102","40","1961",140,128,-12
"5371","3643","47.9667,11.15","11.15","47.9667","550","102","40","1961",55,87,32
"5374","3659","47.8167,12.65","12.65","47.8167","610","102","40","1961",74,105,31
"5375","3668","48.15,12.2833","12.2833","48.15","450","102","40","1961",75,124,49
"5378","3685","47.8833,11.0333","11.0333","47.8833","700","102","40","1961",81,91,10
"5380","3694","48.8833,12.6","12.6","48.8833","330","102","40","1961",74,110,36
"5381","3703","48.85,13.15","13.15","48.85","450","102","40","1961",51,49,-2
"5382","3717","48.8667,13.4","13.4","48.8667","610","102","40","1961",74,106,32
"5386","3739","48.8167,11.7667","11.7667","48.8167","350","102","40","1961",69,98,29
"5387","3740","48.75,11.85","11.85","48.75","390","102","40","1961",67,114,47
"5391","3767","48.7167,12.3667","12.3667","48.7167","460","102","40","1961",91,104,13
"5392","3777","48.4333,13.0167","13.0167","48.4333","360","102","40","1961",110,102,-8
"5393","3779","48.4333,12.9333","12.9333","48.4333","380","102","40","1961",51,88,37
"5395","3793","48.85,12.7667","12.7667","48.85","320","102","40","1961",86,96,10
"5396","3798","49.0833,12.8833","12.8833","49.0833","430","102","40","1961",65,113,48
"5399","3826","48.7833,13.45","13.45","48.7833","550","102","40","1961",106,109,3
"5400","3827","48.75,13.5167","13.5167","48.75","440","102","40","1961",61,110,49
"5401","3832","49.45,11.8667","11.8667","49.45","370","102","40","1961",75,84,9
"5403","3834","49.0167,12.1","12.1","49.0167","340","102","40","1961",64,103,39
"5404","3837","49.3333,12.1167","12.1167","49.3333","360","102","40","1961",59,100,41
"5406","3841","49.5333,11.8","11.8","49.5333","390","102","40","1961",70,85,15
"5408","3853","49.1167,11.45","11.45","49.1167","380","102","40","1961",61,102,41
"5410","3865","49.3167,12.85","12.85","49.3167","400","102","40","1961",98,104,6
"5413","3870","49.7,11.6333","11.6333","49.7","430","102","40","1961",68,110,42
"5416","3873","49.75,11.7333","11.7333","49.75","470","102","40","1961",59,100,41
"5418","3884","49.1667,11.45","11.45","49.1667","400","102","40","1961",100,116,16
"5419","3886","49.3,11.2833","11.2833","49.3","440","102","40","1961",77,86,9
"5422","3913","49.0333,11.9","11.9","49.0333","420","102","40","1961",77,108,31
"5423","3921","49.1667,11.7167","11.7167","49.1667","550","102","40","1961",72,99,27
"5424","3935","49.1667,12.1","12.1","49.1667","360","102","40","1961",87,105,18
"5425","3950","49.2,12.2667","12.2667","49.2","350","102","40","1961",93,113,20
"5426","3960","49.4167,11.65","11.65","49.4167","540","102","40","1961",64,104,40
"5430","3982","49.55,12.4167","12.4167","49.55","630","102","40","1961",109,120,11
"5431","3984","49.3167,12.75","12.75","49.3167","420","102","40","1961",67,96,29
"5432","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1961",71,115,44
"5433","3987","49.3833,12.7167","12.7167","49.3833","520","102","40","1961",74,105,31
"5435","3989","49.95,11.5667","11.5667","49.95","340","102","40","1961",100,108,8
"5437","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1961",84,105,21
"5438","4015","49.8667,11","11","49.8667","290","102","40","1961",65,100,35
"5442","4034","49.9,11.7167","11.7167","49.9","420","102","40","1961",64,99,35
"5443","4035","49.9,11.5833","11.5833","49.9","380","102","40","1961",77,122,45
"5444","4037","50,11.7833","11.7833","50","630","102","40","1961",76,100,24
"5445","4055","49.95,11.1667","11.1667","49.95","450","102","40","1961",80,102,22
"5446","4057","49.8167,11.2167","11.2167","49.8167","320","102","40","1961",60,92,32
"5448","4068","49.7667,10.9","10.9","49.7667","310","102","40","1961",59,107,48
"5449","4071","50.2667,11.9333","11.9333","50.2667","480","102","40","1961",70,101,31
"5450","4082","50.45,11.2667","11.2667","50.45","660","102","40","1961",98,113,15
"5452","4086","50.2667,11.4833","11.4833","50.2667","380","102","40","1961",126,138,12
"5453","4087","49.9667,11.3833","11.3833","49.9667","450","102","40","1961",101,114,13
"5454","4093","50.1,11.65","11.65","50.1","470","102","40","1961",70,100,30
"5456","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1961",79,109,30
"5457","4104","50.1667,11.0333","11.0333","50.1667","290","102","40","1961",52,60,8
"5458","4106","50.1667,11.1167","11.1167","50.1667","270","102","40","1961",59,96,37
"5459","4108","50.1167,11.15","11.15","50.1167","360","102","40","1961",84,115,31
"5462","4120","50.3667,11.6","11.6","50.3667","630","102","40","1961",59,105,46
"5464","4135","50.2167,11.9667","11.9667","50.2167","520","102","40","1961",57,98,41
"5467","4148","50.1,11","11","50.1","280","102","40","1961",70,97,27
"5469","4150","50.0667,12.1833","12.1833","50.0667","480","102","40","1961",71,95,24
"5470","4152","50.1333,12","12","50.1333","530","102","40","1961",74,95,21
"5472","4161","49.6,11.0167","11.0167","49.6","280","102","40","1961",67,96,29
"5475","4172","49.3333,10.8","10.8","49.3333","400","102","40","1961",62,108,46
"5479","4180","49.0667,10.3167","10.3167","49.0667","440","102","40","1961",83,122,39
"5482","4197","49.55,11.0333","11.0333","49.55","300","102","40","1961",97,109,12
"5487","4229","49.55,10.7167","10.7167","49.55","330","102","40","1961",58,100,42
"5488","4230","49.5833,10.6","10.6","49.5833","290","102","40","1961",50,98,48
"5489","4231","49.45,10.6","10.6","49.45","330","102","40","1961",77,91,14
"5490","4256","49.45,10.3167","10.3167","49.45","350","102","40","1961",100,108,8
"5491","4265","49.1167,10.9833","10.9833","49.1167","390","102","40","1961",130,141,11
"5492","4272","49.7333,10.1667","10.1667","49.7333","240","102","40","1961",79,113,34
"5493","4273","50.05,10.2333","10.2333","50.05","220","102","40","1961",55,99,44
"5498","4322","50.2,10.7667","10.7667","50.2","310","102","40","1961",71,108,37
"5499","4329","50.0667,9.8","9.8","50.0667","240","102","40","1961",65,96,31
"5500","4331","50.2,9.61667","9.61667","50.2","210","102","40","1961",95,110,15
"5501","4334","50.1,9.73333","9.73333","50.1","170","102","40","1961",108,120,12
"5502","4335","50.1,9.8","9.8","50.1","240","102","40","1961",77,101,24
"5503","4341","49.8167,10.35","10.35","49.8167","250","102","40","1961",71,98,27
"5504","4343","49.8,10.35","10.35","49.8","250","102","40","1961",52,83,31
"5505","4347","50.1167,9.9","9.9","50.1167","180","102","40","1961",61,69,8
"5508","4364","50.15,10.4333","10.4333","50.15","290","102","40","1961",91,119,28
"5509","4365","50.0667,10.6","10.6","50.0667","300","102","40","1961",97,107,10
"5513","4378","50.0167,9.88333","9.88333","50.0167","210","102","40","1961",66,108,42
"5514","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1961",81,104,23
"5515","4395","50.2667,10.5333","10.5333","50.2667","300","102","40","1961",73,102,29
"5517","4397","50.3333,10.35","10.35","50.3333","270","102","40","1961",93,107,14
"5518","4405","49.85,9.6","9.6","49.85","150","102","40","1961",59,107,48
"5520","4415","50.5333,10.15","10.15","50.5333","440","102","40","1961",110,127,17
"5523","4437","50.0167,10.2833","10.2833","50.0167","230","102","40","1961",98,112,14
"5524","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1961",69,98,29
"5527","4456","48.45,10.2667","10.2667","48.45","450","102","40","1961",66,89,23
"5529","4460","48.7333,11.1833","11.1833","48.7333","390","102","40","1961",70,79,9
"5530","4463","48.2833,10.7","10.7","48.2833","530","102","40","1961",103,107,4
"5531","4464","48.4333,10.8833","10.8833","48.4333","470","102","40","1961",45,93,48
"5532","4466","48.35,10.8333","10.8333","48.35","500","102","40","1961",65,99,34
"5533","4469","48.55,10.3","10.3","48.55","440","102","40","1961",108,125,17
"5535","4474","48.6,10.5167","10.5167","48.6","420","102","40","1961",116,100,-16
"5536","4479","48.7833,10.6833","10.6833","48.7833","420","102","40","1961",62,106,44
"5538","4486","48.3333,11.0833","11.0833","48.3333","510","102","40","1961",63,104,41
"5539","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1961",116,138,22
"5541","4504","48.25,10.0833","10.0833","48.25","520","102","40","1961",115,69,-46
"5542","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1961",71,111,40
"5544","4528","48.25,10.3667","10.3667","48.25","510","102","40","1961",63,104,41
"5546","4532","47.7,10.6","10.6","47.7","810","102","40","1961",108,132,24
"5548","4535","47.7833,10.75","10.75","47.7833","840","102","40","1961",102,98,-4
"5549","4539","47.9667,10.15","10.15","47.9667","610","102","40","1961",53,100,47
"5551","4545","47.9333,10.3","10.3","47.9333","660","102","40","1961",56,102,46
"5554","4577","48.1833,10.75","10.75","48.1833","550","102","40","1961",95,105,10
"5556","4584","47.5667,10.2167","10.2167","47.5667","730","102","40","1961",105,115,10
"5557","4591","48.4833,10.6667","10.6667","48.4833","450","102","40","1961",95,108,13
"5558","4592","48.5667,10.7333","10.7333","48.5667","430","102","40","1961",64,105,41
"5564","4619","49.4167,7.16667","7.16667","49.4167","290","102","40","1961",62,96,34
"5566","4632","49.1667,7.05","7.05","49.1667","230","102","40","1961",51,79,28
"5568","4652","49.15,7.21667","7.21667","49.15","220","102","40","1961",56,99,43
"5570","6862","46.0167,15.7","15.7","46.0167","179","102","40","1961",58,105,47
"5571","6863","46.25,15.25","15.25","46.25","244","102","40","1961",59,105,46
"5572","6864","45.9333,15.5833","15.5833","45.9333","150","102","40","1961",54,92,38
"5573","6865","45.5667,14.25","14.25","45.5667","424","102","40","1961",59,104,45
"5574","6866","46.5667,15.95","15.95","46.5667","310","102","40","1961",61,100,39
"5575","6868","46.0667,14.5167","14.5167","46.0667","299","102","40","1961",62,94,32
"5576","6869","45.9,13.6333","13.6333","45.9","55","102","40","1961",55,100,45
"5577","6872","46.5,13.7167","13.7167","46.5","864","102","40","1961",68,109,41
"5578","6873","46.4667,15.7667","15.7667","46.4667","240","102","40","1961",54,94,40
"5579","6874","46.8333,16.3","16.3","46.8333","308","102","40","1961",60,98,38
"5580","19297","45.267,15.283","15.283","45.267","325","102","40","1961",66,96,30
"5586","37","54.0167,10.5667","10.5667","54.0167","60","102","40","1962",100,115,15
"5591","94","53.4833,10.6333","10.6333","53.4833","20","102","40","1962",94,122,28
"5593","106","53.7,10.7833","10.7833","53.7","35","102","40","1962",105,118,13
"5597","118","54.6167,8.96667","8.96667","54.6167","10","102","40","1962",107,144,37
"5598","142","54.5,11.1","11.1","54.5","6","102","40","1962",135,119,-16
"5599","152","54.1,10.8167","10.8167","54.1","10","102","40","1962",118,138,20
"5602","174","53.5833,9.7","9.7","53.5833","15","102","40","1962",106,125,19
"5605","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1962",96,121,25
"5610","214","54.3,9.5","9.5","54.3","10","102","40","1962",106,123,17
"5611","217","54.1667,9.85","9.85","54.1667","30","102","40","1962",111,131,20
"5622","377","52.9,8.58333","8.58333","52.9","35","102","40","1962",95,135,40
"5623","383","52.9,9.03333","9.03333","52.9","10","102","40","1962",104,107,3
"5625","399","52.1333,9.58333","9.58333","52.1333","150","102","40","1962",140,119,-21
"5631","427","52.4,9.45","9.45","52.4","50","102","40","1962",125,123,-2
"5634","442","52.4167,8.75","8.75","52.4167","50","102","40","1962",95,122,27
"5640","496","51.5667,10.3167","10.3167","51.5667","170","102","40","1962",100,135,35
"5641","498","51.5,10.1833","10.1833","51.5","210","102","40","1962",119,136,17
"5642","499","51.5667,10.2333","10.2333","51.5667","170","102","40","1962",78,102,24
"5643","502","51.8,9.7","9.7","51.8","160","102","40","1962",88,127,39
"5644","511","51.55,10.0667","10.0667","51.55","260","102","40","1962",117,130,13
"5647","544","51.4167,9.66667","9.66667","51.4167","220","102","40","1962",93,117,24
"5648","552","51.6333,9.93333","9.93333","51.6333","140","102","40","1962",91,100,9
"5649","553","51.7167,10","10","51.7167","130","102","40","1962",116,122,6
"5650","557","51.6,10.45","10.45","51.6","280","102","40","1962",94,118,24
"5653","568","51.6,10.55","10.55","51.6","340","102","40","1962",114,118,4
"5656","619","52.8667,10.1167","10.1167","52.8667","55","102","40","1962",100,122,22
"5659","642","52.8667,9.6","9.6","52.8667","35","102","40","1962",136,134,-2
"5661","656","52.5333,10.35","10.35","52.5333","50","102","40","1962",117,113,-4
"5665","680","53.45,9.73333","9.73333","53.45","40","102","40","1962",131,138,7
"5670","732","53.1167,11.2","11.2","53.1167","20","102","40","1962",91,114,23
"5671","739","52.9333,11.1167","11.1167","52.9333","16","102","40","1962",100,105,5
"5673","766","53.1333,10.6","10.6","53.1333","50","102","40","1962",88,129,41
"5677","785","52.8333,10.7333","10.7333","52.8333","70","102","40","1962",112,120,8
"5679","791","52.95,10.55","10.55","52.95","45","102","40","1962",90,112,22
"5681","831","53.15,8.93333","8.93333","53.15","4","102","40","1962",103,130,27
"5689","867","53.5167,9.48333","9.48333","53.5167","25","102","40","1962",109,121,12
"5694","906","52.2833,8.03333","8.03333","52.2833","80","102","40","1962",98,119,21
"5695","909","52.9667,7.76667","7.76667","52.9667","15","102","40","1962",142,128,-14
"5696","911","52.8667,7.31667","7.31667","52.8667","10","102","40","1962",97,128,31
"5698","919","52.55,7.95","7.95","52.55","35","102","40","1962",97,100,3
"5703","956","52.2,8.35","8.35","52.2","80","102","40","1962",163,175,12
"5706","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1962",97,117,20
"5707","987","52.3167,8.36667","8.36667","52.3167","65","102","40","1962",87,119,32
"5712","1009","53.5833,6.66667","6.66667","53.5833","10","102","40","1962",142,109,-33
"5718","1074","51.9,9.85","9.85","51.9","200","102","40","1962",118,134,16
"5719","1082","51.8833,10.1667","10.1667","51.8833","200","102","40","1962",107,123,16
"5722","1111","52.4333,10.85","10.85","52.4333","60","102","40","1962",79,117,38
"5723","1118","51.8833,10.55","10.55","51.8833","270","102","40","1962",100,142,42
"5725","1127","52.1667,10.55","10.55","52.1667","80","102","40","1962",101,114,13
"5726","1129","53.15,8.2","8.2","53.15","5","102","40","1962",89,118,29
"5727","1131","53.1333,7.98333","7.98333","53.1333","5","102","40","1962",93,120,27
"5728","1149","52.8167,8.11667","8.11667","52.8167","45","102","40","1962",96,138,42
"5731","1176","53.4,8.13333","8.13333","53.4","10","102","40","1962",72,112,40
"5732","1192","52.65,8.11667","8.11667","52.65","25","102","40","1962",102,119,17
"5740","1317","51.35,6.95","6.95","51.35","60","102","40","1962",105,110,5
"5748","1413","50.9833,7.4","7.4","50.9833","140","102","40","1962",93,110,17
"5751","1433","50.7667,7.16667","7.16667","50.7667","65","102","40","1962",101,120,19
"5753","1457","51.05,6.23333","6.23333","51.05","50","102","40","1962",80,112,32
"5754","1479","50.4333,6.65","6.65","50.4333","460","102","40","1962",107,135,28
"5756","1493","50.4833,6.63333","6.63333","50.4833","460","102","40","1962",102,125,23
"5758","1510","51.9833,6.93333","6.93333","51.9833","50","102","40","1962",125,144,19
"5761","1539","51.8333,7.3","7.3","51.8333","65","102","40","1962",81,113,32
"5774","1657","51.7167,9.18333","9.18333","51.7167","140","102","40","1962",76,115,39
"5776","1673","52.0333,9","9","52.0333","140","102","40","1962",91,112,21
"5777","1674","52.1,8.93333","8.93333","52.1","160","102","40","1962",109,117,8
"5781","1713","51.5833,9.3","9.3","51.5833","230","102","40","1962",140,130,-10
"5784","1737","51.1667,7.75","7.75","51.1667","420","102","40","1962",93,119,26
"5785","1739","51.2,7.45","7.45","51.2","380","102","40","1962",113,122,9
"5786","1758","51.45,8.35","8.35","51.45","320","102","40","1962",152,175,23
"5789","1782","51.6667,8.35","8.35","51.6667","75","102","40","1962",92,87,-5
"5795","1816","51.1,8.06667","8.06667","51.1","280","102","40","1962",109,129,20
"5797","1832","50.9167,8.1","8.1","50.9167","350","102","40","1962",109,146,37
"5798","1847","50.9333,8.41667","8.41667","50.9333","320","102","40","1962",139,146,7
"5800","1852","51.1,8.5","8.5","51.1","530","102","40","1962",143,161,18
"5803","1876","51.4,7.43333","7.43333","51.4","120","102","40","1962",88,125,37
"5808","1904","50.75,9.26667","9.26667","50.75","260","102","40","1962",122,130,8
"5809","1908","50.75,9.46667","9.46667","50.75","280","102","40","1962",77,122,45
"5813","1924","49.6,8.46667","8.46667","49.6","90","102","40","1962",94,122,28
"5815","1936","50.3667,9.15","9.15","50.3667","300","102","40","1962",119,118,-1
"5818","1956","49.95,8.85","8.85","49.95","140","102","40","1962",95,109,14
"5820","1966","49.6167,9.05","9.05","49.6167","510","102","40","1962",126,118,-8
"5821","1990","50.2333,8.86667","8.86667","50.2333","130","102","40","1962",101,118,17
"5823","2001","50.6167,8.86667","8.86667","50.6167","260","102","40","1962",84,121,37
"5825","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1962",100,116,16
"5827","2024","50.4667,9.31667","9.31667","50.4667","460","102","40","1962",110,132,22
"5829","2028","50.5333,9.33333","9.33333","50.5333","440","102","40","1962",108,123,15
"5832","2037","50.0167,8.78333","8.78333","50.0167","150","102","40","1962",108,114,6
"5833","2038","50,8.71667","8.71667","50","160","102","40","1962",89,123,34
"5834","2040","49.9667,8.66667","8.66667","49.9667","130","102","40","1962",88,114,26
"5836","2078","51.0667,8.98333","8.98333","51.0667","480","102","40","1962",105,132,27
"5839","2356","50.15,9.01667","9.01667","50.15","130","102","40","1962",96,116,20
"5840","2359","50.5,8.01667","8.01667","50.5","220","102","40","1962",89,114,25
"5841","2370","50.0167,8.43333","8.43333","50.0167","90","102","40","1962",74,112,38
"5844","2472","50.6833,7.63333","7.63333","50.6833","240","102","40","1962",132,136,4
"5846","2482","50.7,7.58333","7.58333","50.7","280","102","40","1962",85,108,23
"5849","2496","49.75,7.3","7.3","49.75","450","102","40","1962",101,122,21
"5851","2500","50.1333,7.23333","7.23333","50.1333","100","102","40","1962",109,105,-4
"5858","2590","50.0167,6.28333","6.28333","50.0167","330","102","40","1962",128,142,14
"5860","2602","50.2333,6.66667","6.66667","50.2333","380","102","40","1962",97,121,24
"5862","2615","50.2,6.41667","6.41667","50.2","450","102","40","1962",130,136,6
"5863","2661","50.6667,7.81667","7.81667","50.6667","360","102","40","1962",140,148,8
"5865","2670","50.5667,7.96667","7.96667","50.5667","340","102","40","1962",142,146,4
"5867","2676","50.2,7.86667","7.86667","50.2","260","102","40","1962",91,119,28
"5870","2708","49.8333,8.11667","8.11667","49.8333","210","102","40","1962",106,121,15
"5876","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1962",90,132,42
"5877","2763","49.5,7.76667","7.76667","49.5","250","102","40","1962",113,133,20
"5878","2769","49.6,8.05","8.05","49.6","250","102","40","1962",112,120,8
"5881","2794","49.4167,8.4","8.4","49.4167","100","102","40","1962",80,123,43
"5883","2810","49.2167,7.56667","7.56667","49.2167","350","102","40","1962",105,115,10
"5884","2812","49.2,7.75","7.75","49.2","230","102","40","1962",123,124,1
"5888","2861","48.8667,10.1167","10.1167","48.8667","430","102","40","1962",94,120,26
"5889","2864","48.9333,9.36667","9.36667","48.9333","300","102","40","1962",100,118,18
"5890","2867","48.9833,9.36667","9.36667","48.9833","290","102","40","1962",106,118,12
"5892","2882","49.1333,10.0833","10.0833","49.1333","410","102","40","1962",123,123,0
"5898","2908","48.6833,9.51667","9.51667","48.6833","350","102","40","1962",139,148,9
"5899","2915","48.6167,10.25","10.25","48.6167","460","102","40","1962",66,92,26
"5901","2939","49.15,9.36667","9.36667","49.15","200","102","40","1962",105,114,9
"5904","2959","49.05,9.1","9.1","49.05","220","102","40","1962",110,111,1
"5906","2972","49.5333,9.85","9.85","49.5333","330","102","40","1962",100,112,12
"5907","2985","48.65,9.46667","9.46667","48.65","310","102","40","1962",89,116,27
"5910","3001","48.8,9.93333","9.93333","48.8","460","102","40","1962",83,117,34
"5913","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1962",83,124,41
"5914","3023","49.0667,8.8","8.8","49.0667","190","102","40","1962",69,118,49
"5916","3031","48.9333,8.95","8.95","48.9333","220","102","40","1962",108,130,22
"5917","3033","48.9333,9.63333","9.63333","48.9333","560","102","40","1962",100,131,31
"5918","3086","49.3167,8.81667","8.81667","49.3167","140","102","40","1962",79,112,33
"5919","3087","49.25,8.73333","8.73333","49.25","140","102","40","1962",84,114,30
"5920","3088","49.3833,8.8","8.8","49.3833","130","102","40","1962",116,138,22
"5921","3090","49.25,8.7","8.7","49.25","140","102","40","1962",72,114,42
"5922","3091","49.2667,8.75","8.75","49.2667","180","102","40","1962",110,126,16
"5926","3100","48.95,8.4","8.4","48.95","130","102","40","1962",61,105,44
"5929","3105","48.9667,8.3","8.3","48.9667","120","102","40","1962",92,116,24
"5930","3109","49.0167,8.6","8.6","49.0167","190","102","40","1962",110,132,22
"5932","3119","49.3833,8.56667","8.56667","49.3833","100","102","40","1962",140,110,-30
"5933","3126","49.3,9.28333","9.28333","49.3","180","102","40","1962",95,119,24
"5936","3137","48.95,8.58333","8.58333","48.95","160","102","40","1962",93,118,25
"5938","3162","49.7,9.8","9.8","49.7","340","102","40","1962",103,115,12
"5940","3182","48.6,8.11667","8.11667","48.6","450","102","40","1962",61,83,22
"5941","3184","48.7333,8.06667","8.06667","48.7333","130","102","40","1962",123,108,-15
"5945","3230","47.7,9.2","9.2","47.7","410","102","40","1962",67,114,47
"5946","3231","47.7667,9","9","47.7667","420","102","40","1962",98,114,16
"5948","3236","47.6667,9.18333","9.18333","47.6667","440","102","40","1962",69,113,44
"5949","3250","47.75,7.8","7.8","47.75","690","102","40","1962",138,132,-6
"5951","3254","47.6,7.63333","7.63333","47.6","280","102","40","1962",91,108,17
"5955","3284","48.4833,8.16667","8.16667","48.4833","280","102","40","1962",112,118,6
"5958","3300","47.7333,8","8","47.7333","820","102","40","1962",91,140,49
"5964","3343","48.3833,8.28333","8.28333","48.3833","420","102","40","1962",99,148,49
"5966","3346","48.2833,8.85","8.85","48.2833","520","102","40","1962",94,115,21
"5968","3357","48.2167,9.95","9.95","48.2167","520","102","40","1962",140,130,-10
"5969","3370","48.55,8.73333","8.73333","48.55","410","102","40","1962",106,130,24
"5970","3397","48.3833,8.88333","8.88333","48.3833","420","102","40","1962",92,125,33
"5973","3412","47.8333,9.65","9.65","47.8333","460","102","40","1962",93,116,23
"5974","3417","47.7667,9.53333","9.53333","47.7667","510","102","40","1962",100,120,20
"5977","3422","48.4,9.2","9.2","48.4","800","102","40","1962",138,132,-6
"5979","3424","48.4833,9.21667","9.21667","48.4833","380","102","40","1962",83,116,33
"5983","3469","48.5333,9.05","9.05","48.5333","340","102","40","1962",140,127,-13
"5987","3483","48.4,11.75","11.75","48.4","470","102","40","1962",122,128,6
"5988","3493","47.8667,12.65","12.65","47.8667","600","102","40","1962",93,111,18
"5990","3499","48.4,11.2","11.2","48.4","500","102","40","1962",122,132,10
"5993","3506","48.2667,12.65","12.65","48.2667","380","102","40","1962",104,117,13
"5994","3516","47.6833,11.5667","11.5667","47.6833","680","102","40","1962",86,116,30
"5999","3533","48.0333,11.9","11.9","48.0333","550","102","40","1962",91,109,18
"6000","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1962",95,112,17
"6001","3545","48.4667,11.9333","11.9333","48.4667","420","102","40","1962",81,114,33
"6003","3554","47.6,11.1833","11.1833","47.6","640","102","40","1962",100,124,24
"6004","3555","47.4833,11.1","11.1","47.4833","710","102","40","1962",117,132,15
"6005","3563","48.7833,11.2833","11.2833","48.7833","410","102","40","1962",133,125,-8
"6006","3569","47.95,10.95","10.95","47.95","720","102","40","1962",125,140,15
"6008","3581","48,12.6333","12.6333","48","530","102","40","1962",128,117,-11
"6009","3585","48.0667,12.7667","12.7667","48.0667","390","102","40","1962",130,116,-14
"6013","3611","48.6833,11.6167","11.6167","48.6833","380","102","40","1962",128,134,6
"6014","3622","47.8833,12.1833","12.1833","47.8833","500","102","40","1962",142,135,-7
"6015","3626","47.85,10.9","10.9","47.85","700","102","40","1962",112,128,16
"6017","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1962",101,116,15
"6018","3639","48.5833,11.4333","11.4333","48.5833","420","102","40","1962",89,130,41
"6020","3659","47.8167,12.65","12.65","47.8167","610","102","40","1962",107,133,26
"6022","3685","47.8833,11.0333","11.0333","47.8833","700","102","40","1962",127,141,14
"6024","3694","48.8833,12.6","12.6","48.8833","330","102","40","1962",79,115,36
"6026","3703","48.85,13.15","13.15","48.85","450","102","40","1962",115,102,-13
"6028","3717","48.8667,13.4","13.4","48.8667","610","102","40","1962",108,124,16
"6030","3729","48.4167,13.2167","13.2167","48.4167","340","102","40","1962",146,153,7
"6032","3739","48.8167,11.7667","11.7667","48.8167","350","102","40","1962",98,113,15
"6033","3740","48.75,11.85","11.85","48.75","390","102","40","1962",79,126,47
