"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"6487","8015","54.6333,25.1","25.1","54.6333","142","222","100","1965",142,NA,NA,"Prunus avium"
"6488","8016","54.4833,23.5","23.5","54.4833","197","222","100","1965",150,NA,NA,"Prunus avium"
"6489","19296","45.367,18.233","18.233","45.367","231","222","100","1965",97,NA,NA,"Prunus avium"
"6490","19299","42.75,17.983","17.983","42.75","60","222","100","1965",93,NA,NA,"Prunus avium"
"6491","20448","42.4333,19.2833","19.2833","42.4333","49","222","100","1965",87,NA,NA,"Prunus avium"
"6492","20449","42.7667,18.95","18.95","42.7667","647","222","100","1965",111,NA,NA,"Prunus avium"
"6493","20450","42.1,19.0833","19.0833","42.1","6","222","100","1965",97,NA,NA,"Prunus avium"
"6494","20451","42.8333,19.5167","19.5167","42.8333","944","222","100","1965",134,NA,NA,"Prunus avium"
"6495","20452","42.3833,18.9167","18.9167","42.3833","640","222","100","1965",113,NA,NA,"Prunus avium"
"6496","6863","46.25,15.25","15.25","46.25","244","222","130","1965",110,NA,NA,"Prunus avium"
"6497","6864","45.9333,15.5833","15.5833","45.9333","150","222","130","1965",106,NA,NA,"Prunus avium"
"6498","6865","45.5667,14.25","14.25","45.5667","424","222","130","1965",121,NA,NA,"Prunus avium"
"6499","6866","46.5667,15.95","15.95","46.5667","310","222","130","1965",100,NA,NA,"Prunus avium"
"6500","6867","45.8333,13.9333","13.9333","45.8333","130","222","130","1965",99,NA,NA,"Prunus avium"
"6501","6868","46.0667,14.5167","14.5167","46.0667","299","222","130","1965",106,NA,NA,"Prunus avium"
"6502","6869","45.9,13.6333","13.6333","45.9","55","222","130","1965",102,NA,NA,"Prunus avium"
"6503","6870","45.8,15.1833","15.1833","45.8","220","222","130","1965",105,NA,NA,"Prunus avium"
"6504","6873","46.4667,15.7667","15.7667","46.4667","240","222","130","1965",102,NA,NA,"Prunus avium"
"6505","6874","46.8333,16.3","16.3","46.8333","308","222","130","1965",109,NA,NA,"Prunus avium"
"6506","6875","46.2,15.5333","15.5333","46.2","245","222","130","1965",97,NA,NA,"Prunus avium"
"6507","19291","45.6,17.233","17.233","45.6","161","222","130","1965",106,112,6,"Prunus avium"
"6508","19295","46.033,16.55","16.55","46.033","138","222","130","1965",105,110,5,"Prunus avium"
"6509","19296","45.367,18.233","18.233","45.367","231","222","130","1965",109,115,6,"Prunus avium"
"6510","19297","45.267,15.283","15.283","45.267","325","222","130","1965",113,116,3,"Prunus avium"
"6511","19298","44.75,14.767","14.767","44.75","26","222","130","1965",94,100,6,"Prunus avium"
"6512","6448","47.2167,12.1667","12.1667","47.2167","1009","222","0","1966",128,NA,NA,"Prunus avium"
"6513","6449","46.8667,15.9","15.9","46.8667","303","222","0","1966",102,NA,NA,"Prunus avium"
"6514","6451","48.6833,14.8833","14.8833","48.6833","580","222","0","1966",117,NA,NA,"Prunus avium"
"6515","6461","47.0333,15.4833","15.4833","47.0333","435","222","0","1966",96,NA,NA,"Prunus avium"
"6516","6466","47.2167,9.65","9.65","47.2167","478","222","0","1966",103,NA,NA,"Prunus avium"
"6517","6470","47.85,16.5333","16.5333","47.85","184","222","0","1966",101,NA,NA,"Prunus avium"
"6518","6478","47.7,16","16","47.7","415","222","0","1966",100,NA,NA,"Prunus avium"
"6519","6479","47.3167,12.7833","12.7833","47.3167","766","222","0","1966",117,NA,NA,"Prunus avium"
"6520","6491","47.2167,13","13","47.2167","945","222","0","1966",126,NA,NA,"Prunus avium"
"6521","6498","47.6833,14.6167","14.6167","47.6833","513","222","0","1966",110,NA,NA,"Prunus avium"
"6522","6502","47.5667,12.15","12.15","47.5667","492","222","0","1966",112,NA,NA,"Prunus avium"
"6523","6511","47.1333,10.5667","10.5667","47.1333","818","222","0","1966",104,NA,NA,"Prunus avium"
"6524","6513","47.3833,13.45","13.45","47.3833","845","222","0","1966",135,NA,NA,"Prunus avium"
"6525","6516","47.2167,16.0833","16.0833","47.2167","400","222","0","1966",110,NA,NA,"Prunus avium"
"6526","6520","47.5333,14.1333","14.1333","47.5333","640","222","0","1966",118,NA,NA,"Prunus avium"
"6527","6521","47.25,12.2667","12.2667","47.25","854","222","0","1966",116,NA,NA,"Prunus avium"
"6528","6526","48.25,16.45","16.45","48.25","161","222","0","1966",98,NA,NA,"Prunus avium"
"6529","6527","47.4167,13.35","13.35","47.4167","963","222","0","1966",119,NA,NA,"Prunus avium"
"6530","6529","48.5167,15.7833","15.7833","48.5167","346","222","0","1966",111,NA,NA,"Prunus avium"
"6531","6535","48.1833,14.7","14.7","48.1833","244","222","0","1966",106,NA,NA,"Prunus avium"
"6532","6536","47.3,11.0667","11.0667","47.3","634","222","0","1966",105,NA,NA,"Prunus avium"
"6533","6541","46.85,12.85","12.85","46.85","1190","222","0","1966",116,NA,NA,"Prunus avium"
"6534","6543","48.2167,13.4833","13.4833","48.2167","435","222","0","1966",111,NA,NA,"Prunus avium"
"6535","6547","47.9,15.9667","15.9667","47.9","429","222","0","1966",121,NA,NA,"Prunus avium"
"6536","6549","47,12.5333","12.5333","47","975","222","0","1966",121,NA,NA,"Prunus avium"
"6537","6558","48.7333,15.25","15.25","48.7333","500","222","0","1966",115,NA,NA,"Prunus avium"
"6538","6559","47.5167,9.86667","9.86667","47.5167","1020","222","0","1966",100,NA,NA,"Prunus avium"
"6539","6563","47.3667,9.7","9.7","47.3667","411","222","0","1966",100,NA,NA,"Prunus avium"
"6540","6569","47.1,15.7","15.7","47.1","375","222","0","1966",135,NA,NA,"Prunus avium"
"6541","6570","48.6167,15.2","15.2","48.6167","506","222","0","1966",115,NA,NA,"Prunus avium"
"6542","6574","47.5333,14.1","14.1","47.5333","645","222","0","1966",138,NA,NA,"Prunus avium"
"6543","6576","47.3833,11.75","11.75","47.3833","530","222","0","1966",103,NA,NA,"Prunus avium"
"6544","6579","47.1333,13.6833","13.6833","47.1333","1122","222","0","1966",140,NA,NA,"Prunus avium"
"6545","6584","47.0833,9.91667","9.91667","47.0833","1083","222","0","1966",127,NA,NA,"Prunus avium"
"6546","6588","47.2833,12.9667","12.9667","47.2833","750","222","0","1966",124,NA,NA,"Prunus avium"
"6547","6589","47.4,16.25","16.25","47.4","615","222","0","1966",110,NA,NA,"Prunus avium"
"6548","6590","48.75,15.95","15.95","48.75","256","222","0","1966",108,NA,NA,"Prunus avium"
"6549","6592","48.5667,13.9833","13.9833","48.5667","602","222","0","1966",116,NA,NA,"Prunus avium"
"6550","6594","47.2167,15.6333","15.6333","47.2167","465","222","0","1966",110,NA,NA,"Prunus avium"
"6551","6597","48.25,13.0333","13.0333","48.25","351","222","0","1966",109,NA,NA,"Prunus avium"
"6552","6603","48.7,13.95","13.95","48.7","920","222","0","1966",114,NA,NA,"Prunus avium"
"6553","6612","47.6,15.6833","15.6833","47.6","700","222","0","1966",120,NA,NA,"Prunus avium"
"6554","6613","47.45,16.2","16.2","47.45","769","222","0","1966",121,NA,NA,"Prunus avium"
"6555","6616","46.85,15.7333","15.7333","46.85","391","222","0","1966",97,NA,NA,"Prunus avium"
"6556","6619","47.6,13.7667","13.7667","47.6","665","222","0","1966",110,NA,NA,"Prunus avium"
"6557","6622","48.4,14.8333","14.8333","48.4","608","222","0","1966",119,NA,NA,"Prunus avium"
"6558","6632","47.8667,15.8667","15.8667","47.8667","709","222","0","1966",118,NA,NA,"Prunus avium"
"6559","6635","47.25,12.5667","12.5667","47.25","803","222","0","1966",124,NA,NA,"Prunus avium"
"6560","6636","47.3667,15.6833","15.6833","47.3667","623","222","0","1966",116,NA,NA,"Prunus avium"
"6561","6647","48.1167,16.25","16.25","48.1167","260","222","0","1966",96,NA,NA,"Prunus avium"
"6562","6649","47.85,15.0667","15.0667","47.85","614","222","0","1966",117,NA,NA,"Prunus avium"
"6563","6655","48.1,13.6667","13.6667","48.1","634","222","0","1966",100,NA,NA,"Prunus avium"
"6564","6656","46.9,10.5","10.5","46.9","1360","222","0","1966",138,NA,NA,"Prunus avium"
"6565","6663","48,16.8333","16.8333","48","167","222","0","1966",102,NA,NA,"Prunus avium"
"6566","6665","47.5333,15.2333","15.2333","47.5333","784","222","0","1966",125,NA,NA,"Prunus avium"
"6567","6668","48.4167,15.6167","15.6167","48.4167","207","222","0","1966",110,NA,NA,"Prunus avium"
"6568","6669","47.55,15.2333","15.2333","47.55","780","222","0","1966",125,NA,NA,"Prunus avium"
"6569","6674","48.2,15.6167","15.6167","48.2","272","222","0","1966",102,NA,NA,"Prunus avium"
"6570","6677","48.4667,15.7","15.7","48.4667","210","222","0","1966",85,NA,NA,"Prunus avium"
"6571","6686","46.8167,12.7833","12.7833","46.8167","668","222","0","1966",110,NA,NA,"Prunus avium"
"6572","6687","47,12.6333","12.6333","47","1350","222","0","1966",138,NA,NA,"Prunus avium"
"6573","6699","48.3167,15.8167","15.8167","48.3167","210","222","0","1966",102,NA,NA,"Prunus avium"
"6574","6705","47.5667,12.6833","12.6833","47.5667","629","222","0","1966",114,NA,NA,"Prunus avium"
"6575","6711","47.2167,12.1833","12.1833","47.2167","1000","222","0","1966",128,NA,NA,"Prunus avium"
"6576","7015","48.2667,16.7","16.7","48.2667","150","222","0","1966",98,NA,NA,"Prunus avium"
"6577","7018","47.7,13.3167","13.3167","47.7","761","222","0","1966",125,NA,NA,"Prunus avium"
"6578","19550","48.25,15.2","15.2","48.25","395","222","0","1966",103,NA,NA,"Prunus avium"
"6579","19557","48.2,15.7667","15.7667","48.2","247","222","0","1966",102,NA,NA,"Prunus avium"
"6580","19562","48.7167,15.2167","15.2167","48.7167","572","222","0","1966",120,NA,NA,"Prunus avium"
"6581","19565","48.5,15.75","15.75","48.5","287","222","0","1966",104,NA,NA,"Prunus avium"
"6582","19569","47.8833,16.25","16.25","47.8833","282","222","0","1966",104,NA,NA,"Prunus avium"
"6583","19570","48.1,14.9833","14.9833","48.1","276","222","0","1966",98,NA,NA,"Prunus avium"
"6584","19574","48.5167,15.4833","15.4833","48.5167","579","222","0","1966",119,NA,NA,"Prunus avium"
"6585","19575","47.6833,15.9333","15.9333","47.6833","457","222","0","1966",104,NA,NA,"Prunus avium"
"6586","19580","48.5,16.2333","16.2333","48.5","217","222","0","1966",110,NA,NA,"Prunus avium"
"6587","19585","48.6667,15.6667","15.6667","48.6667","311","222","0","1966",122,NA,NA,"Prunus avium"
"6588","19586","48.8833,15.4","15.4","48.8833","442","222","0","1966",109,NA,NA,"Prunus avium"
"6589","19587","48.4167,16.55","16.55","48.4167","265","222","0","1966",102,NA,NA,"Prunus avium"
"6590","19589","48.1,15.4167","15.4167","48.1","300","222","0","1966",109,NA,NA,"Prunus avium"
"6591","19591","47.45,16.2167","16.2167","47.45","512","222","0","1966",116,NA,NA,"Prunus avium"
"6592","19594","47.9667,15.55","15.55","47.9667","415","222","0","1966",104,NA,NA,"Prunus avium"
"6593","19595","47.6,16.2","16.2","47.6","770","222","0","1966",109,NA,NA,"Prunus avium"
"6594","19603","48.2333,15.8333","15.8333","48.2333","278","222","0","1966",105,NA,NA,"Prunus avium"
"6595","19606","48.1,15.7667","15.7667","48.1","376","222","0","1966",95,NA,NA,"Prunus avium"
"6596","19607","48.3167,15.5833","15.5833","48.3167","342","222","0","1966",99,NA,NA,"Prunus avium"
"6597","19608","48.4,16.3","16.3","48.4","201","222","0","1966",103,NA,NA,"Prunus avium"
"6598","19611","48.05,16.8333","16.8333","48.05","149","222","0","1966",102,NA,NA,"Prunus avium"
"6599","19612","47.7,15.8667","15.8667","47.7","483","222","0","1966",99,NA,NA,"Prunus avium"
"6600","19613","48.15,15.15","15.15","48.15","258","222","0","1966",104,NA,NA,"Prunus avium"
"6601","19616","48.5667,16.3667","16.3667","48.5667","424","222","0","1966",123,NA,NA,"Prunus avium"
"6602","19618","47.7833,15.9167","15.9167","47.7833","585","222","0","1966",108,NA,NA,"Prunus avium"
"6603","19619","48.7167,15.8667","15.8667","48.7167","289","222","0","1966",103,NA,NA,"Prunus avium"
"6604","19624","48.3167,15.8167","15.8167","48.3167","205","222","0","1966",102,NA,NA,"Prunus avium"
"6605","19625","47.8667,15.3167","15.3167","47.8667","818","222","0","1966",124,NA,NA,"Prunus avium"
"6606","19626","48.25,16.0667","16.0667","48.25","244","222","0","1966",105,NA,NA,"Prunus avium"
"6607","19630","48.4167,16.4833","16.4833","48.4167","199","222","0","1966",101,NA,NA,"Prunus avium"
"6609","19640","48.6,15.55","15.55","48.6","582","222","0","1966",116,NA,NA,"Prunus avium"
"6610","19643","48.3833,16.2167","16.2167","48.3833","176","222","0","1966",105,NA,NA,"Prunus avium"
"6611","19645","47.6667,16.1833","16.1833","47.6667","402","222","0","1966",116,NA,NA,"Prunus avium"
"6612","19646","48.0333,15.6167","15.6167","48.0333","356","222","0","1966",123,NA,NA,"Prunus avium"
"6614","19652","48.8167,15.2833","15.2833","48.8167","510","222","0","1966",114,NA,NA,"Prunus avium"
"6615","19662","47.95,14.9","14.9","47.95","414","222","0","1966",116,NA,NA,"Prunus avium"
"6616","19663","48.7,15.95","15.95","48.7","225","222","0","1966",105,NA,NA,"Prunus avium"
"6617","19664","48.5333,15.9333","15.9333","48.5333","230","222","0","1966",111,NA,NA,"Prunus avium"
"6618","19666","48.6,15.2167","15.2167","48.6","593","222","0","1966",121,NA,NA,"Prunus avium"
"6619","19669","47.5333,14.8833","14.8833","47.5333","736","222","0","1966",130,NA,NA,"Prunus avium"
"6620","19672","47.2833,15.4833","15.4833","47.2833","694","222","0","1966",116,NA,NA,"Prunus avium"
"6621","19680","47.4,14.8333","14.8333","47.4","712","222","0","1966",116,NA,NA,"Prunus avium"
"6622","19682","46.7167,15.7667","15.7667","46.7167","237","222","0","1966",100,NA,NA,"Prunus avium"
"6623","19683","47.0667,15.6167","15.6167","47.0667","450","222","0","1966",98,NA,NA,"Prunus avium"
"6624","19684","47.2,14.2833","14.2833","47.2","830","222","0","1966",122,NA,NA,"Prunus avium"
"6625","19687","46.8667,15.2667","15.2667","46.8667","400","222","0","1966",100,NA,NA,"Prunus avium"
"6626","19691","46.9167,15.3333","15.3333","46.9167","357","222","0","1966",113,NA,NA,"Prunus avium"
"6627","19693","46.8167,15.6667","15.6667","46.8167","333","222","0","1966",96,NA,NA,"Prunus avium"
"6628","19694","47.1833,14.1833","14.1833","47.1833","860","222","0","1966",120,NA,NA,"Prunus avium"
"6631","19893","47.3,11.5","11.5","47.3","632","222","0","1966",110,NA,NA,"Prunus avium"
"6632","19907","47.45,12.1667","12.1667","47.45","622","222","0","1966",110,NA,NA,"Prunus avium"
"6633","19917","47.4333,11.7","11.7","47.4333","952","222","0","1966",138,NA,NA,"Prunus avium"
"6634","19918","47.15,10.3333","10.3333","47.15","1222","222","0","1966",130,NA,NA,"Prunus avium"
"6635","19940","47.2333,11.8833","11.8833","47.2333","575","222","0","1966",110,NA,NA,"Prunus avium"
"6636","19946","47,12.5333","12.5333","47","975","222","0","1966",121,NA,NA,"Prunus avium"
"6637","19950","46.9,12.6333","12.6333","46.9","748","222","0","1966",116,NA,NA,"Prunus avium"
"6638","19967","47.25,16.15","16.15","47.25","304","222","0","1966",104,NA,NA,"Prunus avium"
"6639","19971","47.4,16.4167","16.4167","47.4","336","222","0","1966",108,NA,NA,"Prunus avium"
"6640","19974","46.95,16.2333","16.2333","46.95","228","222","0","1966",101,NA,NA,"Prunus avium"
"6641","19978","47.7167,16.3333","16.3333","47.7167","450","222","0","1966",97,NA,NA,"Prunus avium"
"6642","19981","47.6167,16.3833","16.3833","47.6167","366","222","0","1966",106,NA,NA,"Prunus avium"
"6643","19985","47.3,16.4333","16.4333","47.3","348","222","0","1966",102,NA,NA,"Prunus avium"
"6644","19986","47.4333,16.2833","16.2833","47.4333","691","222","0","1966",93,NA,NA,"Prunus avium"
"6645","19994","47.9,16.55","16.55","47.9","253","222","0","1966",107,NA,NA,"Prunus avium"
"6646","20012","48.2,13.1","13.1","48.2","393","222","0","1966",117,NA,NA,"Prunus avium"
"6647","20014","48.15,13.5667","13.5667","48.15","529","222","0","1966",110,NA,NA,"Prunus avium"
"6648","20015","48.3167,14.0333","14.0333","48.3167","271","222","0","1966",106,NA,NA,"Prunus avium"
"6649","20021","48.5667,13.5167","13.5167","48.5667","455","222","0","1966",91,NA,NA,"Prunus avium"
"6650","20022","48.5167,14.5","14.5","48.5167","560","222","0","1966",118,NA,NA,"Prunus avium"
"6651","20027","47.9167,13.8","13.8","47.9167","440","222","0","1966",100,NA,NA,"Prunus avium"
"6652","20029","48.2333,14.85","14.85","48.2333","239","222","0","1966",95,NA,NA,"Prunus avium"
"6653","20036","48.1333,13","13","48.1333","497","222","0","1966",100,NA,NA,"Prunus avium"
"6654","20037","48.5667,14.0333","14.0333","48.5667","530","222","0","1966",119,NA,NA,"Prunus avium"
"6655","20038","48.4333,14.1167","14.1167","48.4333","591","222","0","1966",115,NA,NA,"Prunus avium"
"6656","20042","48.1667,13.2667","13.2667","48.1667","479","222","0","1966",93,NA,NA,"Prunus avium"
"6657","20046","48.3167,14.4667","14.4667","48.3167","306","222","0","1966",105,NA,NA,"Prunus avium"
"6658","20054","48.05,14.1333","14.1333","48.05","384","222","0","1966",102,NA,NA,"Prunus avium"
"6659","20056","48.15,14.4667","14.4667","48.15","277","222","0","1966",103,NA,NA,"Prunus avium"
"6661","20077","48.0667,13.1833","13.1833","48.0667","468","222","0","1966",105,NA,NA,"Prunus avium"
"6662","20081","48.1,13.8167","13.8167","48.1","401","222","0","1966",141,NA,NA,"Prunus avium"
"6664","20096","48.0833,13.15","13.15","48.0833","471","222","0","1966",115,NA,NA,"Prunus avium"
"6665","20097","47.9333,13.7667","13.7667","47.9333","493","222","0","1966",110,NA,NA,"Prunus avium"
"6666","20103","48.2333,13.0167","13.0167","48.2333","380","222","0","1966",105,NA,NA,"Prunus avium"
"6667","20115","48.1833,12.9667","12.9667","48.1833","422","222","0","1966",109,NA,NA,"Prunus avium"
"6668","20119","47.6667,14.3333","14.3333","47.6667","640","222","0","1966",113,NA,NA,"Prunus avium"
"6669","20125","48.45,14.6833","14.6833","48.45","810","222","0","1966",114,NA,NA,"Prunus avium"
"6670","20131","48.3667,13.6833","13.6833","48.3667","455","222","0","1966",115,NA,NA,"Prunus avium"
"6671","20132","47.7333,13.45","13.45","47.7333","548","222","0","1966",105,NA,NA,"Prunus avium"
"6672","20133","47.7333,13.45","13.45","47.7333","548","222","0","1966",110,NA,NA,"Prunus avium"
"6673","20137","48.0667,14.4333","14.4333","48.0667","309","222","0","1966",102,NA,NA,"Prunus avium"
"6674","20146","48.2,13.2167","13.2167","48.2","417","222","0","1966",106,NA,NA,"Prunus avium"
"6676","20152","48.4333,14.7833","14.7833","48.4333","640","222","0","1966",118,NA,NA,"Prunus avium"
"6677","20153","48.15,13.1167","13.1167","48.15","418","222","0","1966",107,NA,NA,"Prunus avium"
"6678","20155","48,13.65","13.65","48","430","222","0","1966",117,NA,NA,"Prunus avium"
"6679","20167","48.3167,14.1833","14.1833","48.3167","270","222","0","1966",106,NA,NA,"Prunus avium"
"6680","20169","47.9,13.3167","13.3167","47.9","573","222","0","1966",110,NA,NA,"Prunus avium"
"6681","20174","47.2833,12.8167","12.8167","47.2833","755","222","0","1966",110,NA,NA,"Prunus avium"
"6682","20175","47.4,13.4","13.4","47.4","862","222","0","1966",126,NA,NA,"Prunus avium"
"6684","20184","47.2333,13.35","13.35","47.2333","924","222","0","1966",132,NA,NA,"Prunus avium"
"6685","20198","47.4333,12.7667","12.7667","47.4333","788","222","0","1966",130,NA,NA,"Prunus avium"
"6686","20199","47.1833,13.8","13.8","47.1833","1197","222","0","1966",152,NA,NA,"Prunus avium"
"6687","20201","47.4,13.1167","13.1167","47.4","1440","222","0","1966",142,NA,NA,"Prunus avium"
"6688","20203","47.3833,13.1333","13.1333","47.3833","860","222","0","1966",125,NA,NA,"Prunus avium"
"6689","20204","47.2833,12.3833","12.3833","47.2833","820","222","0","1966",115,NA,NA,"Prunus avium"
"6691","20254","47.7192,13.4828","13.4828","47.7192","542","222","0","1966",108,NA,NA,"Prunus avium"
"6692","20261","47.3336,13.2969","13.2969","47.3336","838","222","0","1966",122,NA,NA,"Prunus avium"
"6693","20276","48.2072,16.2289","16.2289","48.2072","225","222","0","1966",102,NA,NA,"Prunus avium"
"6694","20472","47.6061,15.6728","15.6728","47.6061","670","222","0","1966",114,NA,NA,"Prunus avium"
"6695","6862","46.0167,15.7","15.7","46.0167","179","222","100","1966",96,NA,NA,"Prunus avium"
"6696","6863","46.25,15.25","15.25","46.25","244","222","100","1966",98,NA,NA,"Prunus avium"
"6697","6866","46.5667,15.95","15.95","46.5667","310","222","100","1966",97,NA,NA,"Prunus avium"
"6698","6867","45.8333,13.9333","13.9333","45.8333","130","222","100","1966",83,NA,NA,"Prunus avium"
"6699","6868","46.0667,14.5167","14.5167","46.0667","299","222","100","1966",102,NA,NA,"Prunus avium"
"6700","6869","45.9,13.6333","13.6333","45.9","55","222","100","1966",87,NA,NA,"Prunus avium"
"6701","6870","45.8,15.1833","15.1833","45.8","220","222","100","1966",97,NA,NA,"Prunus avium"
"6702","6871","45.4833,13.6167","13.6167","45.4833","2","222","100","1966",81,NA,NA,"Prunus avium"
"6703","6872","46.5,13.7167","13.7167","46.5","864","222","100","1966",124,NA,NA,"Prunus avium"
"6704","6873","46.4667,15.7667","15.7667","46.4667","240","222","100","1966",98,NA,NA,"Prunus avium"
"6705","6874","46.8333,16.3","16.3","46.8333","308","222","100","1966",95,NA,NA,"Prunus avium"
"6706","6875","46.2,15.5333","15.5333","46.2","245","222","100","1966",100,NA,NA,"Prunus avium"
"6707","7002","59.6667,10.7667","10.7667","59.6667","90","222","100","1966",147,NA,NA,"Prunus avium"
"6708","7195","54.9667,23.5","23.5","54.9667","83","222","100","1966",129,NA,NA,"Prunus avium"
"6709","7201","55.2667,23.4667","23.4667","55.2667","91","222","100","1966",134,NA,NA,"Prunus avium"
"6710","7202","55.35,21.4667","21.4667","55.35","11","222","100","1966",136,NA,NA,"Prunus avium"
"6711","7204","55.4,23.8667","23.8667","55.4","82","222","100","1966",134,NA,NA,"Prunus avium"
"6712","7208","55.6167,22.9167","22.9167","55.6167","128","222","100","1966",135,NA,NA,"Prunus avium"
"6713","7211","56.0167,24.1667","24.1667","56.0167","78","222","100","1966",136,NA,NA,"Prunus avium"
"6714","7212","56.1,24.15","24.15","56.1","77","222","100","1966",133,NA,NA,"Prunus avium"
"6715","7230","41.638,2.355","2.355","41.638","195","222","100","1966",114,NA,NA,"Prunus avium"
"6716","7233","50.1167,12.35","12.35","50.1167","450","222","100","1966",115,NA,NA,"Prunus avium"
"6717","7234","50.3,12.9167","12.9167","50.3","410","222","100","1966",117,NA,NA,"Prunus avium"
"6718","7235","50.05,13.3667","13.3667","50.05","460","222","100","1966",114,NA,NA,"Prunus avium"
"6719","7236","50.1167,13.95","13.95","50.1167","450","222","100","1966",116,NA,NA,"Prunus avium"
"6720","7238","50,14.8667","14.8667","50","345","222","100","1966",112,NA,NA,"Prunus avium"
"6721","7239","50.1167,14.9667","14.9667","50.1167","196","222","100","1966",108,NA,NA,"Prunus avium"
"6722","7240","50.2,14.2167","14.2167","50.2","220","222","100","1966",110,NA,NA,"Prunus avium"
"6723","7241","50.2167,14.5667","14.5667","50.2167","169","222","100","1966",108,NA,NA,"Prunus avium"
"6724","7242","50.3667,14.45","14.45","50.3667","179","222","100","1966",106,NA,NA,"Prunus avium"
"6725","7243","50.3667,14.9667","14.9667","50.3667","240","222","100","1966",109,NA,NA,"Prunus avium"
"6726","7244","50.4167,14.7667","14.7667","50.4167","304","222","100","1966",113,NA,NA,"Prunus avium"
"6727","7245","50.45,14.1667","14.1667","50.45","158","222","100","1966",107,NA,NA,"Prunus avium"
"6728","7247","50.8167,14.5","14.5","50.8167","406","222","100","1966",121,NA,NA,"Prunus avium"
"6729","7248","50.1667,15.8667","15.8667","50.1667","276","222","100","1966",110,NA,NA,"Prunus avium"
"6730","7249","50.3167,15.1","15.1","50.3167","260","222","100","1966",109,NA,NA,"Prunus avium"
"6731","7250","50.3167,15.6667","15.6667","50.3167","250","222","100","1966",109,NA,NA,"Prunus avium"
"6732","7251","50.3667,15.5167","15.5167","50.3667","250","222","100","1966",113,NA,NA,"Prunus avium"
"6733","7252","50.3667,15.3667","15.3667","50.3667","286","222","100","1966",115,NA,NA,"Prunus avium"
"6734","7253","50.3667,15.5667","15.5667","50.3667","345","222","100","1966",114,NA,NA,"Prunus avium"
"6735","7254","50.5667,15.1167","15.1167","50.5667","250","222","100","1966",115,NA,NA,"Prunus avium"
"6736","7256","50.6667,15.8167","15.8167","50.6667","562","222","100","1966",123,NA,NA,"Prunus avium"
"6737","7257","50.6667,15.15","15.15","50.6667","455","222","100","1966",118,NA,NA,"Prunus avium"
"6738","7258","50.6667,15.15","15.15","50.6667","455","222","100","1966",122,NA,NA,"Prunus avium"
"6739","7259","50.7667,15.4167","15.4167","50.7667","710","222","100","1966",132,NA,NA,"Prunus avium"
"6740","7260","50.0667,16.9167","16.9167","50.0667","480","222","100","1966",117,NA,NA,"Prunus avium"
"6741","7261","50.1667,16.2667","16.2667","50.1667","320","222","100","1966",114,NA,NA,"Prunus avium"
"6742","7262","50.3667,16.0167","16.0167","50.3667","290","222","100","1966",118,NA,NA,"Prunus avium"
"6743","7263","50,17.0167","17.0167","50","360","222","100","1966",116,NA,NA,"Prunus avium"
"6744","7264","50.1,17.6667","17.6667","50.1","340","222","100","1966",113,NA,NA,"Prunus avium"
"6745","7265","50.2167,17.1333","17.1333","50.2167","460","222","100","1966",120,NA,NA,"Prunus avium"
"6746","7266","50.4,17.0167","17.0167","50.4","360","222","100","1966",109,NA,NA,"Prunus avium"
"6747","7267","49.3667,15.7667","15.7667","49.3667","560","222","100","1966",119,NA,NA,"Prunus avium"
"6748","7268","49.1667,15.6","15.6","49.1667","580","222","100","1966",118,NA,NA,"Prunus avium"
"6749","7269","49.4167,12.8167","12.8167","49.4167","530","222","100","1966",115,NA,NA,"Prunus avium"
"6750","7270","49.9,12.9667","12.9667","49.9","540","222","100","1966",120,NA,NA,"Prunus avium"
"6751","7271","49.3167,13.7","13.7","49.3167","430","222","100","1966",113,NA,NA,"Prunus avium"
"6752","7272","49.4,13.5","13.5","49.4","500","222","100","1966",116,NA,NA,"Prunus avium"
"6753","7273","49.45,13.25","13.25","49.45","390","222","100","1966",108,NA,NA,"Prunus avium"
"6754","7274","49.5667,13.95","13.95","49.5667","465","222","100","1966",113,NA,NA,"Prunus avium"
"6755","7276","49.8,13.5167","13.5167","49.8","320","222","100","1966",109,NA,NA,"Prunus avium"
"6756","7277","49.9167,13.2667","13.2667","49.9167","520","222","100","1966",115,NA,NA,"Prunus avium"
"6757","7278","49.9667,13.1667","13.1667","49.9667","480","222","100","1966",116,NA,NA,"Prunus avium"
"6758","7279","49.0667,14.7167","14.7167","49.0667","430","222","100","1966",112,NA,NA,"Prunus avium"
"6759","7280","48.8667,17.3667","17.3667","48.8667","200","222","100","1966",98,NA,NA,"Prunus avium"
"6760","7281","49.6167,14.1","14.1","49.6167","500","222","100","1966",114,NA,NA,"Prunus avium"
"6761","7282","49.7,14.9","14.9","49.7","385","222","100","1966",112,NA,NA,"Prunus avium"
"6762","7283","49.7167,14.7667","14.7667","49.7167","445","222","100","1966",112,NA,NA,"Prunus avium"
"6763","7284","49.7667,14.6667","14.6667","49.7667","350","222","100","1966",108,NA,NA,"Prunus avium"
"6764","7285","49.8167,14.05","14.05","49.8167","350","222","100","1966",108,NA,NA,"Prunus avium"
"6765","7286","49.05,15.8","15.8","49.05","440","222","100","1966",114,NA,NA,"Prunus avium"
"6766","7287","49.5167,15.9667","15.9667","49.5167","565","222","100","1966",119,NA,NA,"Prunus avium"
