"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset"
"40","142","54.5,11.1","11.1","54.5","6","120","0","1951",168,131,-37
"41","152","54.1,10.8167","10.8167","54.1","10","120","0","1951",148,146,-2
"51","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1951",123,140,17
"61","427","52.4,9.45","9.45","52.4","50","120","0","1951",147,123,-24
"65","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1951",122,126,4
"140","1713","51.5833,9.3","9.3","51.5833","230","120","0","1951",130,117,-13
"172","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1951",119,128,9
"179","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1951",119,134,15
"192","2496","49.75,7.3","7.3","49.75","450","120","0","1951",130,140,10
"195","2568","49.75,6.65","6.65","49.75","260","120","0","1951",124,130,6
"206","2842","48.7167,9.21667","9.21667","48.7167","391","120","0","1951",109,130,21
"232","2985","48.65,9.46667","9.46667","48.65","310","120","0","1951",126,131,5
"241","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1951",117,126,9
"244","3018","48.5,10.1167","10.1167","48.5","460","120","0","1951",128,122,-6
"250","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1951",123,128,5
"252","3087","49.25,8.73333","8.73333","49.25","140","120","0","1951",118,123,5
"254","3091","49.2667,8.75","8.75","49.2667","180","120","0","1951",130,112,-18
"294","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1951",121,142,21
"307","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1951",125,121,-4
"327","3630","47.8333,10.8","10.8","47.8333","830","120","0","1951",122,139,17
"345","3694","48.8833,12.6","12.6","48.8833","330","120","0","1951",121,132,11
"356","3744","49.1333,12.7333","12.7333","49.1333","480","120","0","1951",135,89,-46
"368","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1951",122,122,0
"377","3827","48.75,13.5167","13.5167","48.75","440","120","0","1951",118,127,9
"390","3884","49.1667,11.45","11.45","49.1667","400","120","0","1951",125,126,1
"399","3945","48.9,11.6167","11.6167","48.9","400","120","0","1951",120,134,14
"411","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1951",140,144,4
"414","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1951",135,140,5
"428","4055","49.95,11.1667","11.1667","49.95","450","120","0","1951",119,138,19
"454","4157","50.1,11.8833","11.8833","50.1","620","120","0","1951",161,145,-16
"459","4172","49.3333,10.8","10.8","49.3333","400","120","0","1951",120,143,23
"483","4256","49.45,10.3167","10.3167","49.45","350","120","0","1951",130,140,10
"506","4364","50.15,10.4333","10.4333","50.15","290","120","0","1951",117,127,10
"522","4434","49.7,10.0167","10.0167","49.7","190","120","0","1951",125,133,8
"529","4456","48.45,10.2667","10.2667","48.45","450","120","0","1951",125,142,17
"540","4492","47.5667,10.7","10.7","47.5667","810","120","0","1951",123,145,22
"541","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1951",111,134,23
"593","142","54.5,11.1","11.1","54.5","6","120","0","1952",169,142,-27
"600","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1952",116,135,19
"605","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1952",123,127,4
"614","427","52.4,9.45","9.45","52.4","50","120","0","1952",126,124,-2
"684","1713","51.5833,9.3","9.3","51.5833","230","120","0","1952",117,128,11
"720","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1952",110,117,7
"724","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1952",122,130,8
"730","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1952",109,125,16
"743","2496","49.75,7.3","7.3","49.75","450","120","0","1952",122,124,2
"746","2568","49.75,6.65","6.65","49.75","260","120","0","1952",118,126,8
"755","2842","48.7167,9.21667","9.21667","48.7167","391","120","0","1952",120,118,-2
"781","2985","48.65,9.46667","9.46667","48.65","310","120","0","1952",124,146,22
"787","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1952",113,121,8
"790","3018","48.5,10.1167","10.1167","48.5","460","120","0","1952",111,123,12
"799","3065","49.4,9.4","9.4","49.4","230","120","0","1952",115,138,23
"804","3087","49.25,8.73333","8.73333","49.25","140","120","0","1952",116,124,8
"805","3091","49.2667,8.75","8.75","49.2667","180","120","0","1952",119,104,-15
"847","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1952",131,124,-7
"848","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1952",127,130,3
"861","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1952",116,123,7
"878","3630","47.8333,10.8","10.8","47.8333","830","120","0","1952",120,131,11
"889","3694","48.8833,12.6","12.6","48.8833","330","120","0","1952",111,136,25
"919","3827","48.75,13.5167","13.5167","48.75","440","120","0","1952",117,127,10
"934","3876","49.8667,11.9","11.9","49.8667","460","120","0","1952",127,121,-6
"936","3884","49.1667,11.45","11.45","49.1667","400","120","0","1952",127,122,-5
"953","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1952",116,131,15
"956","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1952",132,137,5
"968","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1952",132,127,-5
"1000","4157","50.1,11.8833","11.8833","50.1","620","120","0","1952",141,136,-5
"1004","4172","49.3333,10.8","10.8","49.3333","400","120","0","1952",115,132,17
"1027","4256","49.45,10.3167","10.3167","49.45","350","120","0","1952",106,128,22
"1046","4364","50.15,10.4333","10.4333","50.15","290","120","0","1952",116,126,10
"1051","4386","49.7167,10.2167","10.2167","49.7167","230","120","0","1952",127,116,-11
"1059","4434","49.7,10.0167","10.0167","49.7","190","120","0","1952",109,120,11
"1063","4456","48.45,10.2667","10.2667","48.45","450","120","0","1952",133,128,-5
"1078","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1952",137,127,-10
"1086","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1952",125,145,20
"1146","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1953",107,112,5
"1153","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1953",113,124,11
"1168","427","52.4,9.45","9.45","52.4","50","120","0","1953",100,110,10
"1175","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1953",94,123,29
"1267","1713","51.5833,9.3","9.3","51.5833","230","120","0","1953",117,111,-6
"1306","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1953",93,120,27
"1311","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1953",110,114,4
"1317","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1953",103,120,17
"1335","2496","49.75,7.3","7.3","49.75","450","120","0","1953",103,108,5
"1338","2568","49.75,6.65","6.65","49.75","260","120","0","1953",104,118,14
"1348","2842","48.7167,9.21667","9.21667","48.7167","391","120","0","1953",97,109,12
"1382","2985","48.65,9.46667","9.46667","48.65","310","120","0","1953",100,114,14
"1391","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1953",94,110,16
"1403","3065","49.4,9.4","9.4","49.4","230","120","0","1953",83,125,42
"1405","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1953",98,106,8
"1409","3087","49.25,8.73333","8.73333","49.25","140","120","0","1953",96,116,20
"1411","3091","49.2667,8.75","8.75","49.2667","180","120","0","1953",114,92,-22
"1437","3173","48.7667,8.25","8.25","48.7667","180","120","0","1953",114,102,-12
"1474","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1953",90,127,37
"1488","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1953",114,130,16
"1507","3630","47.8333,10.8","10.8","47.8333","830","120","0","1953",103,117,14
"1513","3659","47.8167,12.65","12.65","47.8167","610","120","0","1953",130,101,-29
"1524","3694","48.8833,12.6","12.6","48.8833","330","120","0","1953",110,130,20
"1580","3876","49.8667,11.9","11.9","49.8667","460","120","0","1953",145,102,-43
"1582","3884","49.1667,11.45","11.45","49.1667","400","120","0","1953",96,134,38
"1594","3945","48.9,11.6167","11.6167","48.9","400","120","0","1953",102,119,17
"1606","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1953",96,124,28
"1610","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1953",120,121,1
"1623","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1953",114,128,14
"1624","4055","49.95,11.1667","11.1667","49.95","450","120","0","1953",120,140,20
"1656","4157","50.1,11.8833","11.8833","50.1","620","120","0","1953",138,148,10
"1664","4172","49.3333,10.8","10.8","49.3333","400","120","0","1953",102,129,27
"1683","4239","49.4,11.4","11.4","49.4","450","120","0","1953",110,117,7
"1687","4256","49.45,10.3167","10.3167","49.45","350","120","0","1953",94,123,29
"1705","4340","49.95,10.2833","10.2833","49.95","220","120","0","1953",121,116,-5
"1714","4364","50.15,10.4333","10.4333","50.15","290","120","0","1953",116,126,10
"1721","4386","49.7167,10.2167","10.2167","49.7167","230","120","0","1953",119,118,-1
"1738","4456","48.45,10.2667","10.2667","48.45","450","120","0","1953",117,122,5
"1754","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1953",133,143,10
"1760","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1953",114,121,7
"1822","142","54.5,11.1","11.1","54.5","6","120","0","1954",144,146,2
"1830","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1954",139,141,2
"1846","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1954",130,142,12
"1874","766","53.1333,10.6","10.6","53.1333","50","120","0","1954",123,135,12
"1899","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1954",143,146,3
"1921","1713","51.5833,9.3","9.3","51.5833","230","120","0","1954",131,133,2
"1965","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1954",121,133,12
"1968","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1954",138,145,7
"1972","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1954",113,136,23
"1989","2496","49.75,7.3","7.3","49.75","450","120","0","1954",135,138,3
"2004","2842","48.7167,9.21667","9.21667","48.7167","391","120","0","1954",129,131,2
"2042","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1954",125,136,11
"2052","3065","49.4,9.4","9.4","49.4","230","120","0","1954",123,140,17
"2054","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1954",133,140,7
"2059","3087","49.25,8.73333","8.73333","49.25","140","120","0","1954",128,135,7
"2060","3091","49.2667,8.75","8.75","49.2667","180","120","0","1954",145,119,-26
"2065","3105","48.9667,8.3","8.3","48.9667","120","120","0","1954",120,137,17
"2083","3173","48.7667,8.25","8.25","48.7667","180","120","0","1954",122,131,9
"2107","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1954",125,140,15
"2109","3422","48.4,9.2","9.2","48.4","800","120","0","1954",140,140,0
"2131","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1954",100,148,48
"2136","3533","48.0333,11.9","11.9","48.0333","550","120","0","1954",138,150,12
"2144","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1954",141,138,-3
"2163","3630","47.8333,10.8","10.8","47.8333","830","120","0","1954",140,146,6
"2171","3659","47.8167,12.65","12.65","47.8167","610","120","0","1954",145,126,-19
"2186","3694","48.8833,12.6","12.6","48.8833","330","120","0","1954",118,135,17
"2197","3744","49.1333,12.7333","12.7333","49.1333","480","120","0","1954",130,144,14
"2215","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1954",152,130,-22
"2225","3827","48.75,13.5167","13.5167","48.75","440","120","0","1954",142,139,-3
"2243","3876","49.8667,11.9","11.9","49.8667","460","120","0","1954",123,141,18
"2245","3884","49.1667,11.45","11.45","49.1667","400","120","0","1954",151,134,-17
"2254","3945","48.9,11.6167","11.6167","48.9","400","120","0","1954",125,135,10
"2270","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1954",130,145,15
"2274","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1954",130,146,16
"2286","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1954",138,140,2
"2287","4055","49.95,11.1667","11.1667","49.95","450","120","0","1954",143,150,7
"2319","4172","49.3333,10.8","10.8","49.3333","400","120","0","1954",128,146,18
"2341","4256","49.45,10.3167","10.3167","49.45","350","120","0","1954",133,140,7
"2363","4340","49.95,10.2833","10.2833","49.95","220","120","0","1954",75,130,55
"2372","4364","50.15,10.4333","10.4333","50.15","290","120","0","1954",113,125,12
"2387","4434","49.7,10.0167","10.0167","49.7","190","120","0","1954",136,130,-6
"2406","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1954",142,144,2
"2471","142","54.5,11.1","11.1","54.5","6","120","0","1955",134,146,12
"2474","152","54.1,10.8167","10.8167","54.1","10","120","0","1955",125,148,23
"2482","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1955",140,155,15
"2490","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1955",142,153,11
"2510","427","52.4,9.45","9.45","52.4","50","120","0","1955",153,126,-27
"2517","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1955",123,125,2
"2559","784","52.8,10.6333","10.6333","52.8","70","120","0","1955",130,140,10
"2579","1127","52.1667,10.55","10.55","52.1667","80","120","0","1955",122,136,14
"2655","1713","51.5833,9.3","9.3","51.5833","230","120","0","1955",135,130,-5
"2670","1876","51.4,7.43333","7.43333","51.4","120","120","0","1955",115,136,21
"2698","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1955",125,130,5
"2707","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1955",117,138,21
"2722","2496","49.75,7.3","7.3","49.75","450","120","0","1955",126,138,12
"2730","2568","49.75,6.65","6.65","49.75","260","120","0","1955",117,119,2
"2745","2761","49.4667,7.56667","7.56667","49.4667","250","120","0","1955",94,115,21
"2753","2842","48.7167,9.21667","9.21667","48.7167","391","120","0","1955",121,125,4
"2780","2985","48.65,9.46667","9.46667","48.65","310","120","0","1955",126,124,-2
"2785","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1955",123,134,11
"2788","3023","49.0667,8.8","8.8","49.0667","190","120","0","1955",130,138,8
"2797","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1955",142,138,-4
"2800","3087","49.25,8.73333","8.73333","49.25","140","120","0","1955",132,139,7
"2802","3091","49.2667,8.75","8.75","49.2667","180","120","0","1955",168,124,-44
"2807","3105","48.9667,8.3","8.3","48.9667","120","120","0","1955",122,133,11
"2823","3173","48.7667,8.25","8.25","48.7667","180","120","0","1955",116,104,-12
"2860","3422","48.4,9.2","9.2","48.4","800","120","0","1955",138,142,4
"2861","3426","48.4833,9.41667","9.41667","48.4833","460","120","0","1955",95,132,37
"2889","3533","48.0333,11.9","11.9","48.0333","550","120","0","1955",137,137,0
"2890","3542","48.3833,12.1833","12.1833","48.3833","460","120","0","1955",121,140,19
"2921","3659","47.8167,12.65","12.65","47.8167","610","120","0","1955",130,128,-2
"2932","3694","48.8833,12.6","12.6","48.8833","330","120","0","1955",125,140,15
"2963","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1955",169,128,-41
"2976","3827","48.75,13.5167","13.5167","48.75","440","120","0","1955",134,138,4
"2991","3876","49.8667,11.9","11.9","49.8667","460","120","0","1955",165,132,-33
"2992","3884","49.1667,11.45","11.45","49.1667","400","120","0","1955",153,140,-13
"3014","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1955",135,143,8
"3026","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1955",153,144,-9
"3027","4055","49.95,11.1667","11.1667","49.95","450","120","0","1955",124,136,12
"3054","4172","49.3333,10.8","10.8","49.3333","400","120","0","1955",121,140,19
"3072","4240","49.3833,10.3333","10.3333","49.3833","440","120","0","1955",163,153,-10
"3076","4256","49.45,10.3167","10.3167","49.45","350","120","0","1955",132,139,7
"3089","4340","49.95,10.2833","10.2833","49.95","220","120","0","1955",100,128,28
"3095","4364","50.15,10.4333","10.4333","50.15","290","120","0","1955",122,127,5
"3108","4434","49.7,10.0167","10.0167","49.7","190","120","0","1955",128,138,10
"3112","4456","48.45,10.2667","10.2667","48.45","450","120","0","1955",136,139,3
"3123","4492","47.5667,10.7","10.7","47.5667","810","120","0","1955",127,143,16
"3125","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1955",108,135,27
"3207","142","54.5,11.1","11.1","54.5","6","120","0","1956",148,150,2
"3209","152","54.1,10.8167","10.8167","54.1","10","120","0","1956",130,148,18
"3221","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1956",140,145,5
"3255","427","52.4,9.45","9.45","52.4","50","120","0","1956",143,138,-5
"3266","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1956",126,135,9
"3309","766","53.1333,10.6","10.6","53.1333","50","120","0","1956",130,139,9
"3345","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1956",133,141,8
"3413","1713","51.5833,9.3","9.3","51.5833","230","120","0","1956",142,147,5
"3435","1876","51.4,7.43333","7.43333","51.4","120","120","0","1956",133,140,7
"3461","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1956",123,133,10
"3467","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1956",133,147,14
"3476","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1956",114,139,25
"3494","2496","49.75,7.3","7.3","49.75","450","120","0","1956",121,131,10
"3504","2568","49.75,6.65","6.65","49.75","260","120","0","1956",140,126,-14
"3523","2763","49.5,7.76667","7.76667","49.5","250","120","0","1956",123,126,3
"3575","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1956",125,129,4
"3584","3065","49.4,9.4","9.4","49.4","230","120","0","1956",132,135,3
"3586","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1956",123,135,12
"3592","3087","49.25,8.73333","8.73333","49.25","140","120","0","1956",130,140,10
"3593","3091","49.2667,8.75","8.75","49.2667","180","120","0","1956",143,133,-10
"3597","3105","48.9667,8.3","8.3","48.9667","120","120","0","1956",128,136,8
"3611","3173","48.7667,8.25","8.25","48.7667","180","120","0","1956",130,119,-11
"3652","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1956",130,143,13
"3658","3422","48.4,9.2","9.2","48.4","800","120","0","1956",141,148,7
"3683","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1956",126,153,27
"3684","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1956",121,147,26
"3690","3533","48.0333,11.9","11.9","48.0333","550","120","0","1956",121,117,-4
"3691","3542","48.3833,12.1833","12.1833","48.3833","460","120","0","1956",127,145,18
"3731","3694","48.8833,12.6","12.6","48.8833","330","120","0","1956",130,140,10
"3746","3744","49.1333,12.7333","12.7333","49.1333","480","120","0","1956",130,126,-4
"3758","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1956",128,133,5
"3769","3827","48.75,13.5167","13.5167","48.75","440","120","0","1956",135,149,14
"3786","3876","49.8667,11.9","11.9","49.8667","460","120","0","1956",151,112,-39
"3788","3884","49.1667,11.45","11.45","49.1667","400","120","0","1956",138,146,8
"3807","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1956",130,145,15
"3811","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1956",140,137,-3
"3821","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1956",148,150,2
"3822","4055","49.95,11.1667","11.1667","49.95","450","120","0","1956",133,140,7
"3860","4172","49.3333,10.8","10.8","49.3333","400","120","0","1956",129,143,14
"3883","4239","49.4,11.4","11.4","49.4","450","120","0","1956",155,145,-10
"3889","4256","49.45,10.3167","10.3167","49.45","350","120","0","1956",129,136,7
"3908","4340","49.95,10.2833","10.2833","49.95","220","120","0","1956",145,149,4
"3916","4364","50.15,10.4333","10.4333","50.15","290","120","0","1956",128,132,4
"3923","4386","49.7167,10.2167","10.2167","49.7167","230","120","0","1956",141,129,-12
"3938","4456","48.45,10.2667","10.2667","48.45","450","120","0","1956",128,135,7
"3955","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1956",134,136,2
"3961","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1956",115,125,10
"3992","4632","49.1667,7.05","7.05","49.1667","230","120","0","1956",130,123,-7
"3993","4641","49.4167,6.91667","6.91667","49.4167","220","120","0","1956",148,125,-23
"4037","142","54.5,11.1","11.1","54.5","6","120","0","1957",140,143,3
"4039","152","54.1,10.8167","10.8167","54.1","10","120","0","1957",140,155,15
"4047","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1957",138,147,9
"4077","427","52.4,9.45","9.45","52.4","50","120","0","1957",136,132,-4
"4131","911","52.8667,7.31667","7.31667","52.8667","10","120","0","1957",116,140,24
"4153","1119","52.1833,10.7167","10.7167","52.1833","150","120","0","1957",104,132,28
"4161","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1957",124,135,11
"4211","1713","51.5833,9.3","9.3","51.5833","230","120","0","1957",112,107,-5
"4229","1876","51.4,7.43333","7.43333","51.4","120","120","0","1957",104,117,13
"4254","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1957",117,124,7
"4264","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1957",96,129,33
"4279","2496","49.75,7.3","7.3","49.75","450","120","0","1957",143,148,5
"4305","2761","49.4667,7.56667","7.56667","49.4667","250","120","0","1957",112,114,2
"4322","2886","49.25,9.95","9.95","49.25","440","120","0","1957",155,152,-3
"4344","2985","48.65,9.46667","9.46667","48.65","310","120","0","1957",83,117,34
"4352","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1957",107,138,31
"4355","3023","49.0667,8.8","8.8","49.0667","190","120","0","1957",93,102,9
"4365","3065","49.4,9.4","9.4","49.4","230","120","0","1957",118,121,3
"4368","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1957",104,130,26
"4372","3087","49.25,8.73333","8.73333","49.25","140","120","0","1957",126,132,6
"4373","3091","49.2667,8.75","8.75","49.2667","180","120","0","1957",142,115,-27
"4379","3105","48.9667,8.3","8.3","48.9667","120","120","0","1957",116,104,-12
"4420","3346","48.2833,8.85","8.85","48.2833","520","120","0","1957",100,111,11
"4425","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1957",101,136,35
"4431","3422","48.4,9.2","9.2","48.4","800","120","0","1957",138,161,23
"4433","3426","48.4833,9.41667","9.41667","48.4833","460","120","0","1957",96,141,45
"4454","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1957",94,150,56
"4455","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1957",124,138,14
"4463","3542","48.3833,12.1833","12.1833","48.3833","460","120","0","1957",98,139,41
"4484","3630","47.8333,10.8","10.8","47.8333","830","120","0","1957",119,148,29
"4493","3659","47.8167,12.65","12.65","47.8167","610","120","0","1957",139,98,-41
"4501","3694","48.8833,12.6","12.6","48.8833","330","120","0","1957",118,135,17
"4524","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1957",150,120,-30
"4534","3827","48.75,13.5167","13.5167","48.75","440","120","0","1957",113,133,20
"4546","3876","49.8667,11.9","11.9","49.8667","460","120","0","1957",166,109,-57
"4563","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1957",135,145,10
"4568","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1957",108,146,38
"4569","4055","49.95,11.1667","11.1667","49.95","450","120","0","1957",117,129,12
"4596","4172","49.3333,10.8","10.8","49.3333","400","120","0","1957",115,139,24
"4613","4256","49.45,10.3167","10.3167","49.45","350","120","0","1957",126,147,21
"4623","4340","49.95,10.2833","10.2833","49.95","220","120","0","1957",106,118,12
"4631","4364","50.15,10.4333","10.4333","50.15","290","120","0","1957",132,138,6
"4661","4492","47.5667,10.7","10.7","47.5667","810","120","0","1957",138,138,0
"4663","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1957",123,146,23
"4669","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1957",119,149,30
"4733","142","54.5,11.1","11.1","54.5","6","120","0","1958",138,146,8
"4735","152","54.1,10.8167","10.8167","54.1","10","120","0","1958",149,140,-9
"4750","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1958",131,139,8
"4792","427","52.4,9.45","9.45","52.4","50","120","0","1958",137,130,-7
"4804","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1958",123,131,8
"4865","766","53.1333,10.6","10.6","53.1333","50","120","0","1958",126,137,11
"4870","784","52.8,10.6333","10.6333","52.8","70","120","0","1958",144,149,5
"4887","855","53.5667,9.51667","9.51667","53.5667","20","120","0","1958",157,167,10
"4900","911","52.8667,7.31667","7.31667","52.8667","10","120","0","1958",122,132,10
"4930","1119","52.1833,10.7167","10.7167","52.1833","150","120","0","1958",134,133,-1
"4934","1127","52.1667,10.55","10.55","52.1667","80","120","0","1958",120,130,10
"4945","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1958",127,133,6
"5028","1713","51.5833,9.3","9.3","51.5833","230","120","0","1958",135,132,-3
"5057","1876","51.4,7.43333","7.43333","51.4","120","120","0","1958",111,136,25
"5089","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1958",120,131,11
"5096","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1958",126,142,16
"5105","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1958",113,135,22
"5126","2496","49.75,7.3","7.3","49.75","450","120","0","1958",123,135,12
"5142","2568","49.75,6.65","6.65","49.75","260","120","0","1958",138,133,-5
"5150","2615","50.2,6.41667","6.41667","50.2","450","120","0","1958",121,134,13
"5179","2842","48.7167,9.21667","9.21667","48.7167","391","120","0","1958",121,130,9
"5214","2958","48.9667,9.13333","9.13333","48.9667","200","120","0","1958",118,127,9
"5222","2985","48.65,9.46667","9.46667","48.65","310","120","0","1958",114,124,10
"5234","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1958",125,127,2
"5237","3023","49.0667,8.8","8.8","49.0667","190","120","0","1958",117,130,13
"5250","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1958",125,130,5
"5253","3087","49.25,8.73333","8.73333","49.25","140","120","0","1958",123,134,11
"5254","3091","49.2667,8.75","8.75","49.2667","180","120","0","1958",134,121,-13
"5261","3105","48.9667,8.3","8.3","48.9667","120","120","0","1958",117,128,11
"5318","3346","48.2833,8.85","8.85","48.2833","520","120","0","1958",108,138,30
"5324","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1958",125,133,8
"5333","3422","48.4,9.2","9.2","48.4","800","120","0","1958",130,132,2
"5335","3426","48.4833,9.41667","9.41667","48.4833","460","120","0","1958",122,134,12
"5363","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1958",123,138,15
"5364","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1958",126,133,7
"5372","3533","48.0333,11.9","11.9","48.0333","550","120","0","1958",106,144,38
"5376","3542","48.3833,12.1833","12.1833","48.3833","460","120","0","1958",124,130,6
"5410","3630","47.8333,10.8","10.8","47.8333","830","120","0","1958",126,131,5
"5420","3659","47.8167,12.65","12.65","47.8167","610","120","0","1958",131,127,-4
"5432","3694","48.8833,12.6","12.6","48.8833","330","120","0","1958",125,118,-7
"5450","3744","49.1333,12.7333","12.7333","49.1333","480","120","0","1958",118,116,-2
"5463","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1958",152,130,-22
"5473","3827","48.75,13.5167","13.5167","48.75","440","120","0","1958",122,131,9
"5492","3876","49.8667,11.9","11.9","49.8667","460","120","0","1958",144,133,-11
"5495","3884","49.1667,11.45","11.45","49.1667","400","120","0","1958",135,133,-2
"5500","3918","49.2167,11.7667","11.7667","49.2167","510","120","0","1958",116,119,3
"5520","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1958",129,134,5
"5524","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1958",135,145,10
