s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
7195;23.5;54.9667;83;106;20;10;1960;121
7201;23.4667;55.2667;91;106;20;10;1960;126
8015;25.1;54.6333;142;106;20;10;1960;130
7195;23.5;54.9667;83;106;20;10;1961;112
7201;23.4667;55.2667;91;106;20;10;1961;108
7211;24.1667;56.0167;78;106;20;10;1961;115
7212;24.15;56.1;77;106;20;10;1961;110
8015;25.1;54.6333;142;106;20;10;1961;119
8016;23.5;54.4833;197;106;20;10;1961;114
7192;24.55;54.25;110;106;20;10;1962;101
7195;23.5;54.9667;83;106;20;10;1962;112
7201;23.4667;55.2667;91;106;20;10;1962;123
7202;21.4667;55.35;11;106;20;10;1962;111
7211;24.1667;56.0167;78;106;20;10;1962;130
7212;24.15;56.1;77;106;20;10;1962;113
7215;25.05;56.25;83;106;20;10;1962;118
8015;25.1;54.6333;142;106;20;10;1962;114
8016;23.5;54.4833;197;106;20;10;1962;113
7192;24.55;54.25;110;106;20;10;1963;122
7195;23.5;54.9667;83;106;20;10;1963;123
7201;23.4667;55.2667;91;106;20;10;1963;105
7202;21.4667;55.35;11;106;20;10;1963;123
7204;23.8667;55.4;82;106;20;10;1963;122
7211;24.1667;56.0167;78;106;20;10;1963;127
7212;24.15;56.1;77;106;20;10;1963;122
7215;25.05;56.25;83;106;20;10;1963;121
8015;25.1;54.6333;142;106;20;10;1963;124
8016;23.5;54.4833;197;106;20;10;1963;123
7195;23.5;54.9667;83;106;20;10;1964;130
7201;23.4667;55.2667;91;106;20;10;1964;125
7202;21.4667;55.35;11;106;20;10;1964;126
7204;23.8667;55.4;82;106;20;10;1964;122
7208;22.9167;55.6167;128;106;20;10;1964;124
7211;24.1667;56.0167;78;106;20;10;1964;129
7212;24.15;56.1;77;106;20;10;1964;123
8016;23.5;54.4833;197;106;20;10;1964;126
7195;23.5;54.9667;83;106;20;10;1965;138
7201;23.4667;55.2667;91;106;20;10;1965;125
7202;21.4667;55.35;11;106;20;10;1965;128
7204;23.8667;55.4;82;106;20;10;1965;128
7208;22.9167;55.6167;128;106;20;10;1965;120
7211;24.1667;56.0167;78;106;20;10;1965;129
7212;24.15;56.1;77;106;20;10;1965;126
8015;25.1;54.6333;142;106;20;10;1965;136
8016;23.5;54.4833;197;106;20;10;1965;132
7195;23.5;54.9667;83;106;20;10;1966;119
7201;23.4667;55.2667;91;106;20;10;1966;124
7202;21.4667;55.35;11;106;20;10;1966;122
7204;23.8667;55.4;82;106;20;10;1966;122
7208;22.9167;55.6167;128;106;20;10;1966;122
7211;24.1667;56.0167;78;106;20;10;1966;125
7212;24.15;56.1;77;106;20;10;1966;121
8015;25.1;54.6333;142;106;20;10;1966;123
8016;23.5;54.4833;197;106;20;10;1966;120
7191;23.8167;54.2167;152;106;20;10;1967;126
7192;24.55;54.25;110;106;20;10;1967;114
7193;23.15;54.55;110;106;20;10;1967;122
7195;23.5;54.9667;83;106;20;10;1967;121
7201;23.4667;55.2667;91;106;20;10;1967;121
7202;21.4667;55.35;11;106;20;10;1967;122
7205;23.15;55.4667;60;106;20;10;1967;120
7208;22.9167;55.6167;128;106;20;10;1967;117
7211;24.1667;56.0167;78;106;20;10;1967;127
7212;24.15;56.1;77;106;20;10;1967;117
8015;25.1;54.6333;142;106;20;10;1967;119
8016;23.5;54.4833;197;106;20;10;1967;121
7191;23.8167;54.2167;152;106;20;10;1968;124
7192;24.55;54.25;110;106;20;10;1968;110
7193;23.15;54.55;110;106;20;10;1968;110
7195;23.5;54.9667;83;106;20;10;1968;113
7201;23.4667;55.2667;91;106;20;10;1968;117
7202;21.4667;55.35;11;106;20;10;1968;114
7204;23.8667;55.4;82;106;20;10;1968;114
7205;23.15;55.4667;60;106;20;10;1968;121
7208;22.9167;55.6167;128;106;20;10;1968;116
7211;24.1667;56.0167;78;106;20;10;1968;118
7212;24.15;56.1;77;106;20;10;1968;113
8015;25.1;54.6333;142;106;20;10;1968;114
8016;23.5;54.4833;197;106;20;10;1968;114
7188;23.7;54.1;119;106;20;10;1969;122
7191;23.8167;54.2167;152;106;20;10;1969;129
7192;24.55;54.25;110;106;20;10;1969;118
7193;23.15;54.55;110;106;20;10;1969;128
7194;23.1667;54.95;74;106;20;10;1969;123
7195;23.5;54.9667;83;106;20;10;1969;127
7201;23.4667;55.2667;91;106;20;10;1969;125
7202;21.4667;55.35;11;106;20;10;1969;128
7204;23.8667;55.4;82;106;20;10;1969;126
7205;23.15;55.4667;60;106;20;10;1969;101
7208;22.9167;55.6167;128;106;20;10;1969;125
7211;24.1667;56.0167;78;106;20;10;1969;134
7212;24.15;56.1;77;106;20;10;1969;123
7213;22.8;56.15;93;106;20;10;1969;115
7215;25.05;56.25;83;106;20;10;1969;129
8015;25.1;54.6333;142;106;20;10;1969;125
8016;23.5;54.4833;197;106;20;10;1969;126
7188;23.7;54.1;119;106;20;10;1970;126
7191;23.8167;54.2167;152;106;20;10;1970;129
7192;24.55;54.25;110;106;20;10;1970;118
7193;23.15;54.55;110;106;20;10;1970;128
7195;23.5;54.9667;83;106;20;10;1970;126
7196;24.95;55.05;126;106;20;10;1970;114
7201;23.4667;55.2667;91;106;20;10;1970;126
7202;21.4667;55.35;11;106;20;10;1970;127
7204;23.8667;55.4;82;106;20;10;1970;128
7205;23.15;55.4667;60;106;20;10;1970;128
7207;26.3167;55.5167;164;106;20;10;1970;126
7208;22.9167;55.6167;128;106;20;10;1970;126
7211;24.1667;56.0167;78;106;20;10;1970;133
7212;24.15;56.1;77;106;20;10;1970;124
7213;22.8;56.15;93;106;20;10;1970;127
7215;25.05;56.25;83;106;20;10;1970;127
8015;25.1;54.6333;142;106;20;10;1970;125
8016;23.5;54.4833;197;106;20;10;1970;127
7188;23.7;54.1;119;106;20;10;1971;127
7191;23.8167;54.2167;152;106;20;10;1971;132
7192;24.55;54.25;110;106;20;10;1971;140
7193;23.15;54.55;110;106;20;10;1971;127
7194;23.1667;54.95;74;106;20;10;1971;117
7195;23.5;54.9667;83;106;20;10;1971;124
7201;23.4667;55.2667;91;106;20;10;1971;129
7202;21.4667;55.35;11;106;20;10;1971;129
7204;23.8667;55.4;82;106;20;10;1971;123
7205;23.15;55.4667;60;106;20;10;1971;131
7207;26.3167;55.5167;164;106;20;10;1971;126
7208;22.9167;55.6167;128;106;20;10;1971;120
7211;24.1667;56.0167;78;106;20;10;1971;133
7212;24.15;56.1;77;106;20;10;1971;121
7213;22.8;56.15;93;106;20;10;1971;121
7215;25.05;56.25;83;106;20;10;1971;129
8015;25.1;54.6333;142;106;20;10;1971;126
8016;23.5;54.4833;197;106;20;10;1971;128
7188;23.7;54.1;119;106;20;10;1972;121
7191;23.8167;54.2167;152;106;20;10;1972;126
7192;24.55;54.25;110;106;20;10;1972;120
7193;23.15;54.55;110;106;20;10;1972;125
7194;23.1667;54.95;74;106;20;10;1972;122
7195;23.5;54.9667;83;106;20;10;1972;121
7196;24.95;55.05;126;106;20;10;1972;94
7201;23.4667;55.2667;91;106;20;10;1972;126
7202;21.4667;55.35;11;106;20;10;1972;123
7204;23.8667;55.4;82;106;20;10;1972;122
7205;23.15;55.4667;60;106;20;10;1972;122
7207;26.3167;55.5167;164;106;20;10;1972;125
7208;22.9167;55.6167;128;106;20;10;1972;123
7211;24.1667;56.0167;78;106;20;10;1972;123
7212;24.15;56.1;77;106;20;10;1972;122
7213;22.8;56.15;93;106;20;10;1972;119
7215;25.05;56.25;83;106;20;10;1972;125
8015;25.1;54.6333;142;106;20;10;1972;122
8016;23.5;54.4833;197;106;20;10;1972;123
7188;23.7;54.1;119;106;20;10;1973;117
7191;23.8167;54.2167;152;106;20;10;1973;128
7192;24.55;54.25;110;106;20;10;1973;121
7193;23.15;54.55;110;106;20;10;1973;122
