"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"1406","6933","48.8167,21.5667","21.5667","48.8167","348","107","0","2013",70,106,36,"Corylus avenula"
"1413","6943","49.1167,21.5167","21.5167","49.1167","240","107","0","2013",74,100,26,"Corylus avenula"
"1414","6949","49.3667,18.4833","18.4833","49.3667","590","107","0","2013",100,113,13,"Corylus avenula"
"1415","7012","48.25,16.35","16.35","48.25","203","107","0","2013",52,105,53,"Corylus avenula"
"1443","6450","47.7833,13.2333","13.2333","47.7833","787","107","0","2014",87,71,-16,"Corylus avenula"
"1444","6477","48.05,15.2","15.2","48.05","297","107","0","2014",39,91,52,"Corylus avenula"
"1447","6494","46.7,13.6833","13.6833","46.7","748","107","0","2014",46,78,32,"Corylus avenula"
"1451","6524","46.6333,14.5333","14.5333","46.6333","453","107","0","2014",46,96,50,"Corylus avenula"
"1453","6540","46.6333,13.15","13.15","46.6333","646","107","0","2014",137,124,-13,"Corylus avenula"
"1454","6542","46.7167,14.4167","14.4167","46.7167","1023","107","0","2014",73,112,39,"Corylus avenula"
"1456","6571","48.4833,16.65","16.65","48.4833","196","107","0","2014",52,90,38,"Corylus avenula"
"1459","6595","46.7167,13.85","13.85","46.7167","870","107","0","2014",58,108,50,"Corylus avenula"
"1460","6609","47.3667,13.65","13.65","47.3667","1080","107","0","2014",119,105,-14,"Corylus avenula"
"1461","6617","47.4167,13.6333","13.6333","47.4167","1203","107","0","2014",66,122,56,"Corylus avenula"
"1462","6620","46.95,14.4167","14.4167","46.95","634","107","0","2014",55,95,40,"Corylus avenula"
"1463","6628","48.35,14.8833","14.8833","48.35","788","107","0","2014",52,96,44,"Corylus avenula"
"1465","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2014",64,117,53,"Corylus avenula"
"1467","6662","48.85,15.5","15.5","48.85","470","107","0","2014",59,109,50,"Corylus avenula"
"1468","6705","47.5667,12.6833","12.6833","47.5667","629","107","0","2014",54,92,38,"Corylus avenula"
"1469","6708","48.0667,14.45","14.45","48.0667","340","107","0","2014",37,81,44,"Corylus avenula"
"1470","7012","48.25,16.35","16.35","48.25","203","107","0","2014",44,76,32,"Corylus avenula"
"1484","6450","47.7833,13.2333","13.2333","47.7833","787","107","0","2015",132,120,-12,"Corylus avenula"
"1485","6477","48.05,15.2","15.2","48.05","297","107","0","2015",47,102,55,"Corylus avenula"
"1490","6540","46.6333,13.15","13.15","46.6333","646","107","0","2015",154,130,-24,"Corylus avenula"
"1492","6571","48.4833,16.65","16.65","48.4833","196","107","0","2015",51,106,55,"Corylus avenula"
"1494","6595","46.7167,13.85","13.85","46.7167","870","107","0","2015",67,112,45,"Corylus avenula"
"1495","6609","47.3667,13.65","13.65","47.3667","1080","107","0","2015",125,119,-6,"Corylus avenula"
"1496","6617","47.4167,13.6333","13.6333","47.4167","1203","107","0","2015",97,129,32,"Corylus avenula"
"1497","6620","46.95,14.4167","14.4167","46.95","634","107","0","2015",82,109,27,"Corylus avenula"
"1498","6628","48.35,14.8833","14.8833","48.35","788","107","0","2015",80,123,43,"Corylus avenula"
"1500","6639","47.2333,12.5667","12.5667","47.2333","796","107","0","2015",69,119,50,"Corylus avenula"
"1501","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2015",67,67,0,"Corylus avenula"
"1503","6662","48.85,15.5","15.5","48.85","470","107","0","2015",51,117,66,"Corylus avenula"
"1504","6695","48.95,15.0333","15.0333","48.95","559","107","0","2015",76,110,34,"Corylus avenula"
"1505","6705","47.5667,12.6833","12.6833","47.5667","629","107","0","2015",74,109,35,"Corylus avenula"
"1532","6477","48.05,15.2","15.2","48.05","297","107","0","2016",33,33,0,"Corylus avenula"
"1533","6524","46.6333,14.5333","14.5333","46.6333","453","107","0","2016",53,100,47,"Corylus avenula"
"1535","6628","48.35,14.8833","14.8833","48.35","788","107","0","2016",95,116,21,"Corylus avenula"
"1536","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2016",62,120,58,"Corylus avenula"
"1537","6705","47.5667,12.6833","12.6833","47.5667","629","107","0","2016",65,94,29,"Corylus avenula"
"1538","6708","48.0667,14.45","14.45","48.0667","340","107","0","2016",30,92,62,"Corylus avenula"
"1539","7012","48.25,16.35","16.35","48.25","203","107","0","2016",38,75,37,"Corylus avenula"
