"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset"
"61","142","54.5,11.1","11.1","54.5","6","102","40","1951",122,139,17
"65","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1951",92,117,25
"69","427","52.4,9.45","9.45","52.4","50","102","40","1951",62,126,64
"112","1539","51.8333,7.3","7.3","51.8333","65","102","40","1951",56,111,55
"120","1713","51.5833,9.3","9.3","51.5833","230","102","40","1951",137,142,5
"147","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1951",58,118,60
"177","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1951",77,110,33
"199","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1951",79,113,34
"210","3087","49.25,8.73333","8.73333","49.25","140","102","40","1951",79,123,44
"211","3091","49.2667,8.75","8.75","49.2667","180","102","40","1951",87,107,20
"267","3694","48.8833,12.6","12.6","48.8833","330","102","40","1951",62,119,57
"282","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1951",77,110,33
"293","3824","48.75,13.8167","13.8167","48.75","720","102","40","1951",115,126,11
"305","3884","49.1667,11.45","11.45","49.1667","400","102","40","1951",76,119,43
"326","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1951",100,128,28
"333","4015","49.8667,11","11","49.8667","290","102","40","1951",77,117,40
"339","4055","49.95,11.1667","11.1667","49.95","450","102","40","1951",114,128,14
"366","4157","50.1,11.8833","11.8833","50.1","620","102","40","1951",135,161,26
"372","4172","49.3333,10.8","10.8","49.3333","400","102","40","1951",65,123,58
"392","4239","49.4,11.4","11.4","49.4","450","102","40","1951",59,121,62
"397","4256","49.45,10.3167","10.3167","49.45","350","102","40","1951",128,108,-20
"423","4364","50.15,10.4333","10.4333","50.15","290","102","40","1951",75,117,42
"427","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1951",122,118,-4
"441","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1951",74,118,44
"451","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1951",78,130,52
"493","142","54.5,11.1","11.1","54.5","6","102","40","1952",104,124,20
"500","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1952",83,108,25
"543","1539","51.8333,7.3","7.3","51.8333","65","102","40","1952",60,99,39
"551","1713","51.5833,9.3","9.3","51.5833","230","102","40","1952",107,116,9
"582","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1952",93,110,17
"610","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1952",78,109,31
"634","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1952",64,109,45
"650","3087","49.25,8.73333","8.73333","49.25","140","102","40","1952",102,112,10
"651","3091","49.2667,8.75","8.75","49.2667","180","102","40","1952",120,106,-14
"657","3105","48.9667,8.3","8.3","48.9667","120","102","40","1952",43,109,66
"710","3694","48.8833,12.6","12.6","48.8833","330","102","40","1952",88,120,32
"729","3824","48.75,13.8167","13.8167","48.75","720","102","40","1952",103,125,22
"730","3827","48.75,13.5167","13.5167","48.75","440","102","40","1952",46,112,66
"745","3876","49.8667,11.9","11.9","49.8667","460","102","40","1952",97,90,-7
"747","3884","49.1667,11.45","11.45","49.1667","400","102","40","1952",103,118,15
"760","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1952",123,119,-4
"773","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1952",95,122,27
"774","4055","49.95,11.1667","11.1667","49.95","450","102","40","1952",75,120,45
"784","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1952",103,113,10
"803","4157","50.1,11.8833","11.8833","50.1","620","102","40","1952",136,153,17
"807","4172","49.3333,10.8","10.8","49.3333","400","102","40","1952",79,120,41
"829","4256","49.45,10.3167","10.3167","49.45","350","102","40","1952",110,110,0
"849","4364","50.15,10.4333","10.4333","50.15","290","102","40","1952",79,117,38
"866","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1952",76,109,33
"877","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1952",131,125,-6
"927","142","54.5,11.1","11.1","54.5","6","102","40","1953",86,107,21
"932","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1953",68,105,37
"938","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1953",67,112,45
"949","427","52.4,9.45","9.45","52.4","50","102","40","1953",60,104,44
"998","1539","51.8333,7.3","7.3","51.8333","65","102","40","1953",59,93,34
"1010","1713","51.5833,9.3","9.3","51.5833","230","102","40","1953",109,120,11
"1041","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1953",72,109,37
"1072","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1953",74,109,35
"1098","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1953",64,110,46
"1114","3087","49.25,8.73333","8.73333","49.25","140","102","40","1953",92,112,20
"1115","3091","49.2667,8.75","8.75","49.2667","180","102","40","1953",110,109,-1
"1120","3105","48.9667,8.3","8.3","48.9667","120","102","40","1953",61,92,31
"1188","3694","48.8833,12.6","12.6","48.8833","330","102","40","1953",87,112,25
"1201","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1953",77,110,33
"1219","3824","48.75,13.8167","13.8167","48.75","720","102","40","1953",98,118,20
"1221","3827","48.75,13.5167","13.5167","48.75","440","102","40","1953",78,100,22
"1240","3876","49.8667,11.9","11.9","49.8667","460","102","40","1953",110,92,-18
"1242","3884","49.1667,11.45","11.45","49.1667","400","102","40","1953",84,112,28
"1266","3984","49.3167,12.75","12.75","49.3167","420","102","40","1953",78,104,26
"1267","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1953",84,87,3
"1275","4015","49.8667,11","11","49.8667","290","102","40","1953",70,115,45
"1285","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1953",85,119,34
"1286","4055","49.95,11.1667","11.1667","49.95","450","102","40","1953",94,127,33
"1297","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1953",84,95,11
"1323","4172","49.3333,10.8","10.8","49.3333","400","102","40","1953",75,115,40
"1349","4256","49.45,10.3167","10.3167","49.45","350","102","40","1953",77,110,33
"1370","4340","49.95,10.2833","10.2833","49.95","220","102","40","1953",121,117,-4
"1376","4364","50.15,10.4333","10.4333","50.15","290","102","40","1953",77,119,42
"1379","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1953",93,98,5
"1395","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1953",64,110,46
"1407","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1953",135,132,-3
"1463","142","54.5,11.1","11.1","54.5","6","102","40","1954",122,150,28
"1468","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1954",80,122,42
"1471","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1954",81,127,46
"1482","427","52.4,9.45","9.45","52.4","50","102","40","1954",74,123,49
"1537","1539","51.8333,7.3","7.3","51.8333","65","102","40","1954",72,98,26
"1549","1713","51.5833,9.3","9.3","51.5833","230","102","40","1954",106,132,26
"1582","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1954",79,127,48
"1611","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1954",72,125,53
"1635","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1954",92,149,57
"1636","3023","49.0667,8.8","8.8","49.0667","190","102","40","1954",73,118,45
"1652","3087","49.25,8.73333","8.73333","49.25","140","102","40","1954",94,137,43
"1654","3091","49.2667,8.75","8.75","49.2667","180","102","40","1954",105,121,16
"1661","3105","48.9667,8.3","8.3","48.9667","120","102","40","1954",105,116,11
"1734","3694","48.8833,12.6","12.6","48.8833","330","102","40","1954",84,115,31
"1745","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1954",73,118,45
"1762","3824","48.75,13.8167","13.8167","48.75","720","102","40","1954",122,130,8
"1763","3827","48.75,13.5167","13.5167","48.75","440","102","40","1954",78,119,41
"1779","3884","49.1667,11.45","11.45","49.1667","400","102","40","1954",79,132,53
"1797","3984","49.3167,12.75","12.75","49.3167","420","102","40","1954",85,130,45
"1799","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1954",85,125,40
"1802","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1954",88,132,44
"1807","4015","49.8667,11","11","49.8667","290","102","40","1954",78,128,50
"1814","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1954",99,129,30
"1815","4055","49.95,11.1667","11.1667","49.95","450","102","40","1954",100,138,38
"1824","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1954",110,120,10
"1849","4172","49.3333,10.8","10.8","49.3333","400","102","40","1954",81,131,50
"1870","4256","49.45,10.3167","10.3167","49.45","350","102","40","1954",113,130,17
"1892","4340","49.95,10.2833","10.2833","49.95","220","102","40","1954",76,128,52
"1901","4364","50.15,10.4333","10.4333","50.15","290","102","40","1954",72,118,46
"1904","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1954",78,130,52
"1921","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1954",78,115,37
"1931","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1954",138,144,6
"1988","142","54.5,11.1","11.1","54.5","6","102","40","1955",132,143,11
"1997","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1955",100,120,20
"2005","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1955",109,121,12
"2125","1539","51.8333,7.3","7.3","51.8333","65","102","40","1955",93,114,21
"2143","1713","51.5833,9.3","9.3","51.5833","230","102","40","1955",130,132,2
"2156","1876","51.4,7.43333","7.43333","51.4","120","102","40","1955",86,125,39
"2181","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1955",96,120,24
"2224","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1955",95,106,11
"2225","2763","49.5,7.76667","7.76667","49.5","250","102","40","1955",109,116,7
"2259","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1955",107,118,11
"2269","3087","49.25,8.73333","8.73333","49.25","140","102","40","1955",96,130,34
"2271","3091","49.2667,8.75","8.75","49.2667","180","102","40","1955",170,127,-43
"2277","3105","48.9667,8.3","8.3","48.9667","120","102","40","1955",86,116,30
"2346","3533","48.0333,11.9","11.9","48.0333","550","102","40","1955",105,122,17
"2347","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1955",86,123,37
"2375","3694","48.8833,12.6","12.6","48.8833","330","102","40","1955",63,100,37
"2389","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1955",88,125,37
"2408","3824","48.75,13.8167","13.8167","48.75","720","102","40","1955",124,130,6
"2409","3827","48.75,13.5167","13.5167","48.75","440","102","40","1955",93,123,30
"2427","3876","49.8667,11.9","11.9","49.8667","460","102","40","1955",154,135,-19
"2429","3884","49.1667,11.45","11.45","49.1667","400","102","40","1955",91,126,35
"2446","3984","49.3167,12.75","12.75","49.3167","420","102","40","1955",96,125,29
"2451","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1955",106,135,29
"2457","4015","49.8667,11","11","49.8667","290","102","40","1955",105,128,23
"2464","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1955",121,130,9
"2465","4055","49.95,11.1667","11.1667","49.95","450","102","40","1955",113,130,17
"2479","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1955",108,115,7
"2494","4157","50.1,11.8833","11.8833","50.1","620","102","40","1955",135,145,10
"2498","4172","49.3333,10.8","10.8","49.3333","400","102","40","1955",95,128,33
"2520","4239","49.4,11.4","11.4","49.4","450","102","40","1955",91,131,40
"2522","4256","49.45,10.3167","10.3167","49.45","350","102","40","1955",115,129,14
"2540","4340","49.95,10.2833","10.2833","49.95","220","102","40","1955",83,125,42
"2547","4364","50.15,10.4333","10.4333","50.15","290","102","40","1955",80,122,42
"2551","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1955",124,129,5
"2576","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1955",97,120,23
"2580","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1955",130,145,15
"2640","142","54.5,11.1","11.1","54.5","6","102","40","1956",103,126,23
"2652","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1956",100,128,28
"2778","1539","51.8333,7.3","7.3","51.8333","65","102","40","1956",85,114,29
"2800","1713","51.5833,9.3","9.3","51.5833","230","102","40","1956",120,130,10
"2840","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1956",88,122,34
"2889","2763","49.5,7.76667","7.76667","49.5","250","102","40","1956",123,122,-1
"2923","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1956",97,111,14
"2933","3087","49.25,8.73333","8.73333","49.25","140","102","40","1956",100,130,30
"2934","3091","49.2667,8.75","8.75","49.2667","180","102","40","1956",147,129,-18
"2937","3105","48.9667,8.3","8.3","48.9667","120","102","40","1956",94,124,30
"2988","3533","48.0333,11.9","11.9","48.0333","550","102","40","1956",116,133,17
"2989","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1956",87,119,32
"3013","3694","48.8833,12.6","12.6","48.8833","330","102","40","1956",94,104,10
"3042","3824","48.75,13.8167","13.8167","48.75","720","102","40","1956",125,130,5
"3044","3827","48.75,13.5167","13.5167","48.75","440","102","40","1956",85,126,41
"3058","3876","49.8667,11.9","11.9","49.8667","460","102","40","1956",153,115,-38
"3059","3884","49.1667,11.45","11.45","49.1667","400","102","40","1956",90,129,39
"3070","3984","49.3167,12.75","12.75","49.3167","420","102","40","1956",91,124,33
"3071","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1956",118,130,12
"3076","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1956",108,135,27
"3082","4015","49.8667,11","11","49.8667","290","102","40","1956",89,123,34
"3088","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1956",130,138,8
"3089","4055","49.95,11.1667","11.1667","49.95","450","102","40","1956",120,146,26
"3100","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1956",108,95,-13
"3121","4172","49.3333,10.8","10.8","49.3333","400","102","40","1956",89,127,38
"3163","4340","49.95,10.2833","10.2833","49.95","220","102","40","1956",81,130,49
"3170","4364","50.15,10.4333","10.4333","50.15","290","102","40","1956",95,125,30
"3174","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1956",108,129,21
"3204","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1956",120,130,10
"3259","142","54.5,11.1","11.1","54.5","6","102","40","1957",73,111,38
"3270","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1957",72,97,25
"3367","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1957",61,109,48
"3380","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1957",106,117,11
"3418","1539","51.8333,7.3","7.3","51.8333","65","102","40","1957",57,91,34
"3435","1713","51.5833,9.3","9.3","51.5833","230","102","40","1957",105,108,3
"3453","1876","51.4,7.43333","7.43333","51.4","120","102","40","1957",49,98,49
"3474","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1957",72,95,23
"3525","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1957",65,102,37
"3526","2763","49.5,7.76667","7.76667","49.5","250","102","40","1957",75,111,36
"3536","2831","49.35,7.41667","7.41667","49.35","280","102","40","1957",73,100,27
"3560","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1957",89,117,28
"3561","3023","49.0667,8.8","8.8","49.0667","190","102","40","1957",61,115,54
"3571","3087","49.25,8.73333","8.73333","49.25","140","102","40","1957",100,132,32
"3572","3091","49.2667,8.75","8.75","49.2667","180","102","40","1957",148,114,-34
"3577","3105","48.9667,8.3","8.3","48.9667","120","102","40","1957",95,112,17
"3612","3346","48.2833,8.85","8.85","48.2833","520","102","40","1957",81,99,18
"3616","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1957",64,121,57
"3639","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1957",54,121,67
"3670","3694","48.8833,12.6","12.6","48.8833","330","102","40","1957",69,95,26
"3684","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1957",61,106,45
"3701","3824","48.75,13.8167","13.8167","48.75","720","102","40","1957",118,123,5
"3703","3827","48.75,13.5167","13.5167","48.75","440","102","40","1957",73,122,49
"3715","3876","49.8667,11.9","11.9","49.8667","460","102","40","1957",171,135,-36
"3716","3884","49.1667,11.45","11.45","49.1667","400","102","40","1957",73,123,50
"3729","3984","49.3167,12.75","12.75","49.3167","420","102","40","1957",82,114,32
"3732","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1957",74,139,65
"3741","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1957",106,130,24
"3742","4055","49.95,11.1667","11.1667","49.95","450","102","40","1957",119,125,6
"3769","4172","49.3333,10.8","10.8","49.3333","400","102","40","1957",70,120,50
"3786","4239","49.4,11.4","11.4","49.4","450","102","40","1957",74,120,46
"3788","4256","49.45,10.3167","10.3167","49.45","350","102","40","1957",98,85,-13
"3803","4340","49.95,10.2833","10.2833","49.95","220","102","40","1957",63,117,54
"3809","4364","50.15,10.4333","10.4333","50.15","290","102","40","1957",104,128,24
"3813","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1957",90,101,11
"3819","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1957",65,100,35
"3831","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1957",119,139,20
"3837","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1957",63,130,67
"3890","142","54.5,11.1","11.1","54.5","6","102","40","1958",98,120,22
"3900","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1958",132,131,-1
"3908","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1958",113,131,18
"4043","1713","51.5833,9.3","9.3","51.5833","230","102","40","1958",126,130,4
"4077","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1958",96,118,22
"4111","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1958",108,125,17
"4112","2763","49.5,7.76667","7.76667","49.5","250","102","40","1958",123,132,9
"4119","2831","49.35,7.41667","7.41667","49.35","280","102","40","1958",66,124,58
"4145","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1958",82,119,37
"4147","3023","49.0667,8.8","8.8","49.0667","190","102","40","1958",106,116,10
"4157","3087","49.25,8.73333","8.73333","49.25","140","102","40","1958",102,132,30
"4159","3091","49.2667,8.75","8.75","49.2667","180","102","40","1958",138,129,-9
"4165","3105","48.9667,8.3","8.3","48.9667","120","102","40","1958",71,123,52
"4193","3346","48.2833,8.85","8.85","48.2833","520","102","40","1958",94,120,26
"4198","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1958",87,129,42
"4216","3533","48.0333,11.9","11.9","48.0333","550","102","40","1958",106,144,38
"4218","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1958",92,125,33
"4246","3694","48.8833,12.6","12.6","48.8833","330","102","40","1958",84,100,16
"4256","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1958",83,120,37
"4267","3824","48.75,13.8167","13.8167","48.75","720","102","40","1958",122,131,9
"4269","3827","48.75,13.5167","13.5167","48.75","440","102","40","1958",104,130,26
"4278","3876","49.8667,11.9","11.9","49.8667","460","102","40","1958",171,139,-32
"4280","3884","49.1667,11.45","11.45","49.1667","400","102","40","1958",92,133,41
"4292","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1958",100,130,30
"4296","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1958",89,135,46
"4298","4015","49.8667,11","11","49.8667","290","102","40","1958",86,124,38
"4302","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1958",130,128,-2
"4303","4055","49.95,11.1667","11.1667","49.95","450","102","40","1958",125,133,8
"4315","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1958",112,122,10
"4331","4172","49.3333,10.8","10.8","49.3333","400","102","40","1958",88,129,41
"4347","4256","49.45,10.3167","10.3167","49.45","350","102","40","1958",125,132,7
"4357","4340","49.95,10.2833","10.2833","49.95","220","102","40","1958",118,136,18
"4362","4364","50.15,10.4333","10.4333","50.15","290","102","40","1958",91,122,31
"4365","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1958",118,127,9
"4386","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1958",132,143,11
"4443","142","54.5,11.1","11.1","54.5","6","102","40","1959",73,104,31
"4455","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1959",122,107,-15
"4462","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1959",85,99,14
"4487","427","52.4,9.45","9.45","52.4","50","102","40","1959",64,93,29
"4580","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1959",63,101,38
"4644","1539","51.8333,7.3","7.3","51.8333","65","102","40","1959",67,93,26
"4670","1713","51.5833,9.3","9.3","51.5833","230","102","40","1959",121,125,4
"4691","1876","51.4,7.43333","7.43333","51.4","120","102","40","1959",59,104,45
"4717","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1959",68,102,34
"4771","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1959",89,102,13
"4772","2763","49.5,7.76667","7.76667","49.5","250","102","40","1959",82,113,31
"4782","2831","49.35,7.41667","7.41667","49.35","280","102","40","1959",64,96,32
"4784","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1959",44,96,52
"4806","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1959",78,104,26
"4808","3023","49.0667,8.8","8.8","49.0667","190","102","40","1959",54,70,16
"4817","3087","49.25,8.73333","8.73333","49.25","140","102","40","1959",84,132,48
"4818","3091","49.2667,8.75","8.75","49.2667","180","102","40","1959",134,111,-23
"4824","3105","48.9667,8.3","8.3","48.9667","120","102","40","1959",65,106,41
"4864","3346","48.2833,8.85","8.85","48.2833","520","102","40","1959",97,103,6
"4867","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1959",71,106,35
"4891","3533","48.0333,11.9","11.9","48.0333","550","102","40","1959",89,109,20
"4892","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1959",66,98,32
"4915","3694","48.8833,12.6","12.6","48.8833","330","102","40","1959",64,100,36
"4937","3827","48.75,13.5167","13.5167","48.75","440","102","40","1959",81,108,27
"4947","3884","49.1667,11.45","11.45","49.1667","400","102","40","1959",70,117,47
"4956","3984","49.3167,12.75","12.75","49.3167","420","102","40","1959",78,100,22
"4959","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1959",76,118,42
"4964","4015","49.8667,11","11","49.8667","290","102","40","1959",79,104,25
"4969","4055","49.95,11.1667","11.1667","49.95","450","102","40","1959",90,112,22
"4980","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1959",69,100,31
"4994","4157","50.1,11.8833","11.8833","50.1","620","102","40","1959",140,150,10
"5000","4172","49.3333,10.8","10.8","49.3333","400","102","40","1959",57,119,62
"5013","4239","49.4,11.4","11.4","49.4","450","102","40","1959",61,124,63
"5015","4256","49.45,10.3167","10.3167","49.45","350","102","40","1959",71,105,34
"5027","4340","49.95,10.2833","10.2833","49.95","220","102","40","1959",71,117,46
"5033","4364","50.15,10.4333","10.4333","50.15","290","102","40","1959",99,120,21
"5037","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1959",123,97,-26
"5046","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1959",77,104,27
"5064","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1959",131,137,6
"5070","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1959",68,117,49
"5129","142","54.5,11.1","11.1","54.5","6","102","40","1960",100,123,23
"5139","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1960",64,125,61
"5168","427","52.4,9.45","9.45","52.4","50","102","40","1960",87,108,21
"5250","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1960",71,125,54
"5263","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1960",62,122,60
"5303","1539","51.8333,7.3","7.3","51.8333","65","102","40","1960",59,99,40
"5326","1713","51.5833,9.3","9.3","51.5833","230","102","40","1960",123,124,1
"5345","1876","51.4,7.43333","7.43333","51.4","120","102","40","1960",59,100,41
"5373","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1960",62,98,36
"5431","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1960",74,115,41
"5433","2763","49.5,7.76667","7.76667","49.5","250","102","40","1960",107,112,5
"5441","2831","49.35,7.41667","7.41667","49.35","280","102","40","1960",62,99,37
"5478","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1960",93,118,25
"5479","3023","49.0667,8.8","8.8","49.0667","190","102","40","1960",58,89,31
"5484","3087","49.25,8.73333","8.73333","49.25","140","102","40","1960",75,110,35
"5485","3091","49.2667,8.75","8.75","49.2667","180","102","40","1960",105,118,13
"5494","3105","48.9667,8.3","8.3","48.9667","120","102","40","1960",84,111,27
"5537","3346","48.2833,8.85","8.85","48.2833","520","102","40","1960",83,105,22
"5564","3533","48.0333,11.9","11.9","48.0333","550","102","40","1960",65,86,21
"5565","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1960",73,101,28
"5584","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1960",74,125,51
"5594","3694","48.8833,12.6","12.6","48.8833","330","102","40","1960",66,115,49
"5615","3827","48.75,13.5167","13.5167","48.75","440","102","40","1960",81,118,37
"5646","3984","49.3167,12.75","12.75","49.3167","420","102","40","1960",86,102,16
"5647","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1960",84,134,50
"5656","4015","49.8667,11","11","49.8667","290","102","40","1960",74,106,32
"5663","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1960",99,126,27
"5664","4055","49.95,11.1667","11.1667","49.95","450","102","40","1960",123,131,8
"5672","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1960",67,79,12
"5691","4157","50.1,11.8833","11.8833","50.1","620","102","40","1960",135,146,11
"5695","4172","49.3333,10.8","10.8","49.3333","400","102","40","1960",73,123,50
"5723","4340","49.95,10.2833","10.2833","49.95","220","102","40","1960",63,111,48
"5728","4364","50.15,10.4333","10.4333","50.15","290","102","40","1960",76,120,44
"5732","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1960",107,109,2
"5744","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1960",64,100,36
"5758","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1960",100,133,33
"5763","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1960",82,108,26
"5826","142","54.5,11.1","11.1","54.5","6","102","40","1961",93,112,19
"5836","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1961",63,104,41
"5863","427","52.4,9.45","9.45","52.4","50","102","40","1961",90,99,9
"5945","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1961",48,113,65
"5962","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1961",53,106,53
"6005","1539","51.8333,7.3","7.3","51.8333","65","102","40","1961",47,90,43
"6028","1713","51.5833,9.3","9.3","51.5833","230","102","40","1961",118,114,-4
"6051","1876","51.4,7.43333","7.43333","51.4","120","102","40","1961",47,105,58
"6072","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1961",70,100,30
"6122","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1961",61,79,18
"6124","2763","49.5,7.76667","7.76667","49.5","250","102","40","1961",115,108,-7
"6137","2831","49.35,7.41667","7.41667","49.35","280","102","40","1961",69,98,29
"6140","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1961",37,99,62
"6168","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1961",67,100,33
"6169","3023","49.0667,8.8","8.8","49.0667","190","102","40","1961",59,84,25
"6178","3087","49.25,8.73333","8.73333","49.25","140","102","40","1961",77,106,29
"6180","3091","49.2667,8.75","8.75","49.2667","180","102","40","1961",94,88,-6
